"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   
          0,           0,          94,      0.9625936498,       4.493921629,       3.572380062,       7.795947797
          0,           0,          95,      0.9446749101,        4.47980476,       3.552035587,       7.789004224
          0,           0,          96,      0.9212409408,       4.453314798,       3.560123508,       7.764967457
          0,           0,          97,      0.9630669796,       4.493692231,       3.557792319,       7.780767303
          0,           0,          98,      0.9598027419,       4.494024622,       3.527287305,       7.797390106
          0,           0,          99,       0.906504532,       4.436746519,         3.5289669,       7.749781814
          0,           0,         100,      0.9185837649,       4.448449918,        3.51358564,        7.74292587
          0,           0,         101,      0.9258159359,       4.458054184,       3.483377617,       7.757858653
          0,           0,         102,      0.9219417705,       4.452457903,        3.49263916,       7.755645474
          0,           0,         103,      0.9231746533,       4.453264887,       3.535823894,       7.752672812
          0,           0,         104,      0.9598725908,       4.489436457,       3.561196519,       7.778765959
          0,           0,         105,      0.9753228497,       4.505205608,       3.564796127,       7.805646988
          0,           0,         106,      0.9768531305,       4.507021757,        3.54440186,       7.817000317
          0,           0,         107,      0.9444351482,       4.477142259,       3.544924867,       7.800144514
          0,           0,         108,      0.9595430298,       4.491780997,       3.573880523,       7.799434229
          0,           0,         109,       1.103308634,        4.63099523,       3.640825563,       7.923489051
          0,           0,         110,       1.125604834,       4.656537309,       3.591553069,       7.959066488
          0,           0,         111,       1.039863865,       4.572085925,       3.591308331,       7.906789326
          0,           0,         112,      0.9827973134,       4.515123832,       3.586781234,       7.846246327
          0,           0,         113,      0.9702464002,       4.501692807,       3.574488622,       7.822102385
          0,           0,         114,      0.9535634078,       4.485456652,       3.544406276,       7.791803602
          0,           0,         115,      0.9348075455,        4.46477745,       3.589628001,       7.772626323
          0,           0,         116,      0.9382683082,       4.467711413,       3.598640636,       7.767768997
          0,           0,         117,      0.9640185033,       4.494455481,       3.578604431,        7.78590769
          0,           0,         118,      0.9255606119,       4.454589607,       3.582607392,       7.764557241
          0,           0,         119,      0.9056022624,       4.436746256,       3.547526006,        7.75458173
          0,           0,         120,      0.9202367778,       4.450067296,       3.544441212,       7.760894095
          0,           0,         121,      0.9874328637,       4.515605081,       3.556478551,       7.816316601
          0,           0,         122,       1.063788364,       4.591696579,       3.575351342,       7.889479056
          0,           0,         123,       1.068660082,       4.599994544,        3.51626659,       7.912956551
          0,           0,         124,       1.032365739,       4.563224635,       3.553106955,       7.888739471
          0,           0,         125,        1.00715077,       4.537283352,       3.580958414,       7.865798518
          0,           0,         126,      0.9977040711,       4.528194258,       3.550142647,       7.843165594
          0,           0,         127,      0.9713182229,       4.504785197,       3.553596066,       7.828972324
          0,           0,         128,      0.9601035932,       4.489430004,       3.609034541,       7.794312879
          0,           0,         129,      0.9625346662,       4.493178698,       3.565349574,       7.789318429
          0,           0,         130,      0.9568548029,       4.485988561,       3.599358463,       7.792531801
          0,           0,         131,      0.9261170176,       4.455624026,       3.572250536,       7.764618831
          0,           0,         132,      0.9430535652,       4.474336201,       3.553530584,       7.778263522
          0,           0,         133,      0.9487822693,       4.478958494,       3.569636173,       7.786757499
          0,           0,         134,       1.041358855,        4.56992344,       3.572189488,       7.864034421
          0,           0,         135,       1.044165478,       4.575983002,        3.52030488,       7.877678176
          0,           0,         136,      0.9932357161,       4.526774451,       3.518916956,       7.852481922
          0,           0,         137,      0.9734298152,        4.50461636,       3.585275915,       7.816178516
          0,           0,         138,      0.9822727602,       4.513427168,       3.562459496,       7.814962335
          0,           0,         139,      0.9576686034,       4.489026253,       3.590040556,        7.80243331
          0,           0,         140,      0.9672837849,       4.497594791,       3.603374253,       7.801693769
          0,           0,         141,      0.9511531035,       4.481706703,        3.56327769,       7.781959059
          0,           0,         142,      0.9495189951,       4.479008268,       3.569300026,       7.796682402
          0,           0,         143,      0.9435949743,        4.47375321,       3.563788106,       7.783794744
          0,           0,         144,      0.9649905498,       4.494518777,       3.554942648,       7.801918055
          0,           0,         145,       1.057067425,       4.584235496,       3.590784409,       7.877314389
          0,           0,         146,       1.069805806,        4.59971326,       3.552945036,       7.910910183
          0,           0,         147,      0.9981995149,       4.528730713,       3.563517674,        7.86351386
          0,           0,         148,        0.93783088,       4.469153622,       3.536340132,       7.801959365
          0,           0,         149,      0.9235414389,       4.452826093,       3.551658489,       7.764394148
          0,           0,         150,      0.9552047178,       4.485136191,       3.531215073,       7.778417127
          0,           0,         151,      0.9324420407,       4.461320243,       3.585346856,       7.759881249
          0,           0,         152,      0.9237334151,       4.454331912,        3.57184884,       7.756330318
          0,           0,         153,      0.9058008722,       4.437863521,       3.543153486,       7.753944645
          0,           0,         154,      0.8883987223,       4.417421263,       3.540740037,       7.738092636
          0,           0,         155,      0.8845097051,       4.414077748,       3.519633972,        7.73569118
          0,           0,         156,      0.8989209156,       4.426619793,        3.52126864,       7.739888622
          0,           0,         157,       1.039807726,       4.565944188,       3.563767559,       7.855172731
          0,           0,         158,       1.062725113,       4.590856455,       3.572792684,       7.896660564
          0,           0,         159,       1.062609086,       4.591440445,       3.581840638,        7.90782166
          0,           0,         160,         1.0697334,       4.598579075,       3.584224552,       7.921839573
          0,           0,         161,       1.037056479,       4.566180324,       3.550826233,       7.894139345
          0,           0,         162,       1.002708527,       4.533903584,       3.546082387,       7.860930315
          0,           0,         163,      0.9594847306,       4.489352297,       3.601013278,       7.802575884
          0,           0,         164,      0.9430016055,       4.474750716,       3.580138443,       7.780434133
          0,           0,         165,      0.9514315789,       4.483947461,       3.557417225,        7.78448995
          0,           0,         166,       0.936213015,       4.464966364,       3.584299401,       7.776042014
          0,           0,         167,       0.875784344,       4.408138387,        3.52469256,       7.723930482
          0,           0,         168,      0.8897504826,       4.421206399,       3.496625687,       7.735187043
          0,           0,         169,       1.003659804,        4.53098745,       3.569203161,       7.821937399
          0,           0,         170,       1.057934729,       4.587677638,       3.545208388,       7.879235064
          0,           0,         171,       1.032307335,       4.563622604,       3.541681033,       7.884125944
          0,           0,         172,       1.003050401,       4.533252762,       3.554184087,       7.859388937
          0,           0,         173,      0.9991489994,       4.529766629,       3.532503239,       7.845371711
          0,           0,         174,      0.9683045517,       4.500460195,       3.514848823,       7.816891333
          0,           0,         175,      0.9307635257,       4.462443851,       3.545412568,       7.770298235
          0,           0,         176,      0.9391238832,       4.468936366,       3.566562463,       7.759840941
          0,           0,         177,      0.9409158679,       4.469318937,       3.598708868,       7.764154244
          0,           0,         178,      0.9223898136,        4.45313253,       3.550729663,       7.762191726
          0,           0,         179,      0.9023982819,       4.433986955,        3.52069024,       7.745782718
          0,           0,         180,      0.9842627977,       4.512115682,       3.592727046,        7.80482925
          0,           0,         181,       1.101638995,       4.628412943,       3.611995359,       7.920469793
          0,           0,         182,       1.108230563,       4.638320977,       3.571602909,       7.942887837
          0,           0,         183,       1.059058646,       4.589741074,       3.569341508,       7.920937155
          0,           0,         184,       1.001854415,        4.53312942,       3.562206775,        7.87865296
          0,           0,         185,      0.9361835855,        4.46792302,       3.527318019,       7.818877619
          0,           0,         186,      0.9036496353,       4.435517078,       3.519858308,       7.766379632
          0,           0,         187,      0.8909344112,       4.420412517,       3.524967526,       7.725560275
          0,           0,         188,      0.9703255279,       4.497600198,       3.580828105,       7.782462233
          0,           0,         189,      0.9304282204,       4.457977145,       3.616198649,       7.759463216
          0,           0,         190,      0.9328240459,       4.462372041,       3.578917515,       7.780050879
          0,           0,         191,      0.9134925666,       4.443866729,       3.535553434,       7.762150326
          0,           0,         192,      0.9582924576,       4.487706374,       3.539835049,       7.795795128
          0,           0,         193,       1.007569748,       4.536048108,       3.567007456,       7.836836921
          0,           0,         194,       1.056351156,       4.583287782,        3.60283036,       7.886059762
          0,           0,         195,       1.043666226,       4.575037861,       3.545013319,        7.89220513
          0,           0,         196,      0.9759643838,       4.507268026,       3.555019419,       7.841374823
          0,           0,         197,      0.9464827676,       4.477888096,       3.571090574,       7.804273978
          0,           0,         198,      0.9402722191,       4.470680984,       3.536255298,       7.783495052
          0,           0,         199,      0.9572109371,       4.488075152,       3.552992536,       7.792793089
          0,           0,         200,       0.945516253,       4.473806716,       3.596103019,       7.771838489
          0,           0,         201,      0.9675970686,       4.494685887,       3.609661536,       7.781548237
          0,           0,         202,      0.9153910213,       4.445708347,       3.569579822,       7.752818828
          0,           0,         203,      0.9228440366,       4.452102401,       3.552076893,       7.764817701
          0,           0,         204,      0.8908486276,       4.421971983,       3.533186222,       7.740843938
          0,           0,         205,      0.9283545721,       4.456754306,       3.530975853,       7.761598072
          0,           0,         206,       1.038906762,        4.56468459,       3.592515149,       7.855102033
          0,           0,         207,       1.072220636,       4.601145946,       3.563166797,       7.904904638
          0,           0,         208,       1.014818007,       4.545274113,       3.551525386,       7.873154737
          0,           0,         209,       0.969484587,       4.500176443,       3.579704635,       7.831627209
          0,           0,         210,      0.9384754753,       4.470208514,       3.556501041,       7.795659633
          0,           0,         211,      0.9431997969,       4.475746297,       3.550233199,       7.782316783
          0,           0,         212,       0.937276621,        4.46717118,       3.588044602,       7.765600957
          0,           0,         213,      0.9420825189,       4.471796674,       3.578749277,       7.768881097
          0,           0,         214,      0.9189365334,        4.44738291,       3.583122536,       7.738189883
          0,           0,         215,      0.9376070266,       4.465514224,       3.557634663,       7.768953695
          0,           0,         216,      0.8957600209,       4.425024921,       3.536945137,       7.749019875
          0,           0,         217,      0.9386558172,       4.466550553,        3.53235111,       7.768829261
          0,           0,         218,        1.04652751,        4.57226216,       3.598374029,       7.864627725
          0,           0,         219,       1.094879272,       4.623347535,       3.591402529,        7.92566579
          0,           0,         220,       1.079968203,       4.608650697,       3.600953002,       7.933038055
          0,           0,         221,       1.028896118,       4.559137711,       3.578353931,       7.898265757
          0,           0,         222,      0.9612704744,       4.490368169,       3.580172946,       7.840169963
          0,           0,         223,       0.952381041,       4.481138333,       3.608588808,       7.795090736
          0,           0,         224,      0.9682680496,       4.497498877,       3.623211302,       7.795334624
          0,           0,         225,      0.9700509715,       4.499845292,       3.648462137,       7.802016188
          0,           0,         226,      0.9416113223,         4.4705382,       3.593936602,       7.783450915
          0,           0,         227,      0.9362012589,       4.466863515,       3.585410105,       7.792991204
          0,           0,         228,      0.9075231537,       4.438584359,       3.553494884,       7.771704433
          0,           0,         229,      0.9312115095,       4.460920371,       3.526174028,        7.76963276
          0,           0,         230,      0.9900459059,       4.518439318,       3.553826496,       7.821200791
          0,           0,         231,       1.026947698,        4.55606313,       3.569934774,       7.864683408
          0,           0,         232,      0.9913070982,       4.519932871,       3.554388537,       7.843202171
          0,           0,         233,      0.9336229875,       4.463827424,        3.53112095,       7.800045684
          0,           0,         234,      0.8758063331,       4.405459134,       3.553596255,       7.734801074
          0,           0,         235,       0.903493368,       4.431268231,       3.568999292,       7.729999561
          0,           0,         236,       0.939546422,       4.467794126,       3.586973146,       7.756269442
          0,           0,         237,      0.9110041676,       4.439635802,       3.619841739,       7.746918378
          0,           0,         238,      0.8907387545,       4.421882166,       3.539129341,       7.741891701
          0,           0,         239,      0.9213049129,       4.451575705,       3.540721317,       7.772724059
          0,           0,         240,      0.9116691775,       4.441884532,       3.543037261,       7.763490259
          0,           0,         241,       0.992622979,       4.520149282,       3.558767799,       7.816180284
          0,           0,         242,       1.066196764,       4.594549073,       3.572329656,       7.894695838
          0,           0,         243,       1.068886598,       4.598978014,       3.610682948,       7.916465067
          0,           0,         244,       1.042798312,       4.572039184,        3.58758086,       7.898992249
          0,           0,         245,      0.9868171417,       4.515706182,       3.557164299,        7.85965175
          0,           0,         246,      0.9098154605,       4.439044405,        3.56159508,       7.783600335
          0,           0,         247,      0.8879667191,       4.416570056,       3.582043646,       7.733766013
          0,           0,         248,      0.9566028056,       4.485130965,       3.601832839,       7.774322542
          0,           0,         249,      0.9425111806,       4.470473274,       3.610948326,        7.77728561
          0,           0,         250,       0.897404134,       4.426858213,       3.576939043,       7.754504477
          0,           0,         251,      0.9022432617,       4.433280785,       3.552698137,       7.760462046
          0,           0,         252,      0.9141366192,       4.444028545,       3.508813622,       7.768226747
          0,           0,         253,      0.9403473118,       4.470067292,       3.515238362,       7.781119067
          0,           0,         254,       1.014922382,       4.542193843,       3.564367602,        7.84397975
          0,           0,         255,       1.069854315,       4.597864118,       3.602686801,       7.903683169
          0,           0,         256,        1.05876904,       4.586603035,       3.596244159,       7.907753532
          0,           0,         257,       1.021602275,       4.550290274,       3.566739573,       7.886057226
          0,           0,         258,       0.950706396,       4.478282995,       3.559166394,       7.823141157
          0,           0,         259,      0.9282583621,       4.455664946,       3.581544226,       7.776152288
          0,           0,         260,      0.9555479222,       4.484408607,       3.604910018,        7.77821964
          0,           0,         261,      0.9493600627,       4.476264653,       3.632850256,       7.776174587
          0,           0,         262,       0.914754635,       4.444146036,        3.57243927,       7.760851724
          0,           0,         263,      0.8980032332,       4.427938878,       3.546579614,       7.752100423
          0,           0,         264,      0.8987300534,       4.428217553,       3.524646199,       7.753520738
          0,           0,         265,      0.9316525187,       4.460537658,       3.515721043,        7.76798005
          0,           0,         266,       1.019882991,       4.547472488,       3.566956378,        7.84485284
          0,           0,         267,        1.03831436,       4.567030118,       3.593504077,       7.881572731
          0,           0,         268,       1.016583461,        4.54360309,       3.589809298,       7.865241629
          0,           0,         269,      0.9886963487,       4.516994237,       3.558245642,       7.848927338
          0,           0,         270,      0.9279650601,       4.456503463,       3.547702214,       7.799221563
          0,           0,         271,      0.8921214878,       4.419964274,       3.558940474,       7.741507307
          0,           0,         272,      0.9266935778,       4.453952808,       3.561920997,       7.748529359
          0,           0,         273,      0.9588533386,       4.487544388,        3.60104063,       7.787439732
          0,           0,         274,      0.9053576847,       4.434199334,       3.570846282,       7.748926243
          0,           0,         275,      0.8807070177,       4.412594697,        3.53415041,       7.741340401
          0,           0,         276,      0.8684952229,       4.397913628,       3.502312515,       7.730240602
          0,           0,         277,      0.8827723006,       4.411421019,       3.477994621,        7.72693001
          0,           0,         278,      0.9526689519,       4.479446775,       3.512760989,       7.779173178
          0,           0,         279,       1.009147211,       4.535971637,       3.572104658,       7.838994251
          0,           0,         280,       1.027631451,       4.553499118,        3.58920783,       7.863226504
          0,           0,         281,       1.058722455,       4.585861395,       3.589079443,       7.898438041
          0,           0,         282,       1.015561921,       4.543294825,       3.572458538,        7.87392638
          0,           0,         283,      0.9838550854,       4.512985205,       3.563497595,       7.840338307
          0,           0,         284,      0.9439725775,       4.473719028,       3.549435638,       7.794918907
          0,           0,         285,      0.9490191989,       4.478259809,       3.560836255,       7.769998222
          0,           0,         286,      0.9573755059,       4.486605164,       3.556342372,        7.77491045
          0,           0,         287,      0.9416374508,       4.471243938,       3.572880415,       7.768186908
          0,           0,         288,      0.9038192306,       4.433007192,       3.542499585,       7.742971608
          0,           0,         289,      0.8704167204,       4.401479864,       3.498084084,       7.719456532
          0,           0,         290,      0.8903760633,       4.416684676,       3.499742671,       7.733929186
          0,           0,         291,      0.9775072488,       4.504011314,       3.540017921,       7.791922223
          0,           0,         292,       1.003895025,       4.532637398,       3.556783377,       7.836569336
          0,           0,         293,       1.003997142,       4.532192624,       3.565573247,       7.836803104
          0,           0,         294,       1.046815936,       4.574973308,       3.584627052,       7.874953952
          0,           0,         295,       1.092731671,        4.62264051,       3.553321287,       7.930244233
          0,           0,         296,        1.04062423,       4.570407201,       3.573784043,       7.900012511
          0,           0,         297,       1.007999465,       4.537939718,       3.560168442,       7.854656319
          0,           0,         298,      0.9828252701,       4.514055484,       3.546617443,       7.829541317
          0,           0,         299,      0.9694301592,       4.498294836,       3.571883761,       7.805307127
          0,           0,         300,      0.9784318783,       4.507290309,       3.586188505,        7.80084305
          0,           0,         301,      0.9417645666,       4.472978898,       3.549834603,       7.783482723
          0,           0,         302,      0.8964201348,        4.42855059,       3.552228762,       7.745652417
          0,           0,         303,      0.9459093091,       4.475412119,       3.535866628,       7.765502246
          0,           0,         304,      0.9703387728,       4.502893361,       3.548504311,       7.803810144
          0,           0,         305,      0.8909530586,       4.419589484,       3.566769902,       7.728708709
          0,           0,         306,      0.8981355751,       4.426566284,       3.554301289,       7.723214376
          0,           0,         307,      0.8898753539,       4.421752977,       3.536982743,       7.735865552
          0,           0,         308,      0.9014954571,       4.433923046,       3.499455962,       7.746111111
          0,           0,         309,      0.8724413816,       4.401705504,       3.487465913,       7.715344586
          0,           0,         310,      0.8988305113,       4.427773143,       3.487822804,       7.734022787
          0,           0,         311,      0.9889020582,       4.516865626,       3.514071707,       7.814331993
          0,           0,         312,       1.065760008,       4.593893345,       3.547906091,       7.900049522
          0,           0,         313,       1.102313433,       4.630511598,       3.546516569,       7.946794963
          0,           0,         314,       1.117807405,       4.646255793,       3.535737343,       7.977784745
          0,           0,         315,       1.036951627,       4.565385349,       3.512842223,       7.922977389
          0,           0,         316,       0.954001868,       4.482327392,       3.530915714,       7.834333675
          0,           0,         317,      0.9350102606,       4.461863643,       3.600549856,         7.7680029
          0,           0,         318,       0.995517319,       4.522103231,       3.635292778,       7.803729595
          0,           0,         319,       1.014836524,       4.543391101,       3.656382883,       7.829473537
          0,           0,         320,      0.9069331721,       4.439121465,       3.577567027,       7.768052065
          0,           0,         321,      0.8566617687,       4.389428207,       3.533389474,       7.727609508
          0,           0,         322,       0.844687417,       4.374458351,       3.487147352,       7.708503775
          0,           0,         323,      0.8455699451,       4.374046839,       3.448668894,       7.699148267
          0,           0,         324,      0.8655898395,       4.393858474,       3.444795718,        7.70918644
          0,           0,         325,      0.9353544749,       4.460543023,       3.475393068,        7.76175448
          0,           0,         326,      0.9916319483,       4.517715976,       3.532436777,        7.82001029
          0,           0,         327,       1.063673352,       4.590920806,       3.558880881,       7.893662371
          0,           0,         328,       1.072744565,       4.600749629,       3.542404773,       7.925011695
          0,           0,         329,       1.019892764,        4.54730337,        3.54893516,       7.885881522
          0,           0,         330,      0.9836094076,       4.512739179,       3.560982089,       7.837930697
          0,           0,         331,      0.9716444546,       4.501622041,       3.565942474,       7.813548447
          0,           0,         332,      0.9747756563,       4.505136722,       3.585617679,       7.805450516
          0,           0,         333,      0.9569421117,        4.48625011,       3.580240797,        7.78705632
          0,           0,         334,      0.9079948698,       4.440124065,       3.545976598,         7.7649328
          0,           0,         335,      0.8449243172,        4.37740862,       3.487089153,       7.698087807
          0,           0,         336,      0.8609445676,        4.39122053,        3.48086383,       7.703297691
          0,           0,         337,      0.9381833372,       4.465935879,       3.476756453,       7.762420426
          0,           0,         338,       1.013206357,       4.539904927,       3.508496124,       7.838725602
          0,           0,         339,       1.088150113,       4.616170635,       3.549727007,       7.910615029
          0,           0,         340,       1.075257895,       4.606903824,       3.525476408,         7.9268384
          0,           0,         341,       1.025602066,       4.555549839,       3.573939131,       7.891107792
          0,           0,         342,       1.002763187,       4.533870563,       3.555127056,       7.867433833
          0,           0,         343,      0.9914953437,       4.521594326,       3.544888832,       7.841312509
          0,           0,         344,      0.9674037185,       4.499520143,       3.566967136,       7.818996742
          0,           0,         345,      0.9415357996,        4.47134278,       3.598942992,       7.786472095
          0,           0,         346,      0.9404024495,       4.468959124,       3.590966341,       7.765833151
          0,           0,         347,      0.9052306452,       4.438318915,       3.553693046,       7.752763514
          0,           0,         348,      0.8676953533,       4.399225467,       3.516576293,       7.708822611
          0,           0,         349,       0.849927999,       4.379913883,       3.525654198,       7.683787789
          0,           0,         350,      0.8557309539,       4.383743076,       3.506931866,       7.689588029
          0,           0,         351,      0.8914555641,       4.417487264,       3.497654513,       7.710602121
          0,           0,         352,       0.909093717,        4.43682946,       3.501712389,       7.737747609
          0,           0,         353,      0.9180172244,       4.446697565,       3.486674082,       7.762234789
          0,           0,         354,      0.9175158605,        4.44561445,       3.486067591,       7.758397235
          0,           0,         355,      0.9286555112,       4.456984477,       3.495166606,       7.774003086
          0,           0,         356,      0.9416372155,       4.470385307,       3.494464261,       7.783492534
          0,           0,         357,      0.9194382208,       4.447558336,       3.533686332,       7.762808201
          0,           0,         358,      0.9306603133,         4.4586343,       3.548572657,       7.773090981
          0,           0,         359,      0.9352560834,       4.461934033,       3.555957692,       7.770443282
          0,           0,         360,      0.9485687939,       4.476751313,       3.557186251,       7.783860254
          0,           0,         361,      0.9808435931,       4.507262559,       3.552531211,       7.809815762
          0,           0,         362,       1.029943721,       4.557314309,       3.556918526,       7.865153618
          0,           0,         363,      0.9884053011,       4.516519314,       3.532375629,       7.840751554
          0,           0,         364,      0.9559467071,       4.482318879,       3.560308288,       7.805213987
          0,           0,         365,      0.9843575005,        4.50959418,       3.579192258,       7.812700174
          0,           0,         366,      0.9872066454,       4.516390605,       3.560266322,       7.827274549
