"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature","Mach","Pressure_Coefficient","Velocity_x","Velocity_y"
19, 9.035800099370001e-01, -1.319055953446835e-02, 9.706954590584776e-01, 5.196507471167401e+02, 6.690461731604783e+01, 3.163064468355640e+05, 6.996248581621484e+04, 2.510802654830385e+02, 1.699195798399739e+00, -1.965231425440542e-01, 5.353385990089758e+02, 6.892441567712876e+01
20, 8.940600156780000e-01, -1.440916392228702e-02, 9.733636969500769e-01, 5.206816021946159e+02, 6.626161901930989e+01, 3.170989414716205e+05, 7.023176721949669e+04, 2.513557342272410e+02, 1.696650386607166e+00, -1.948357769428301e-01, 5.349301641576646e+02, 6.807488221199645e+01
21, 8.841500282290000e-01, -1.566269158090452e-02, 9.761343772701777e-01, 5.217539917369813e+02, 6.559816129293287e+01, 3.179225022978004e+05, 7.051074707668865e+04, 2.516379007693231e+02, 1.694044908624410e+00, -1.930876390888119e-01, 5.345104156623393e+02, 6.720197835505223e+01
22, 8.738499879840000e-01, -1.694956337677533e-02, 9.789630834445927e-01, 5.228381739706333e+02, 6.491460029605059e+01, 3.187618351649801e+05, 7.079704688418987e+04, 2.519295859914403e+02, 1.691353476880757e+00, -1.912936331124357e-01, 5.340734321982478e+02, 6.630954873971469e+01
23, 8.631799817090000e-01, -1.826569132102762e-02, 9.818780869558410e-01, 5.239549630282892e+02, 6.421218298220239e+01, 3.196270261278627e+05, 7.109182755353654e+04, 2.522275121748336e+02, 1.688606463020490e+00, -1.894464845336652e-01, 5.336252738389644e+02, 6.539730729838588e+01
24, 8.521599769590000e-01, -1.960709133914372e-02, 9.848801858604229e-01, 5.251052402410584e+02, 6.349098154745206e+01, 3.205184285668489e+05, 7.139505616586027e+04, 2.525312245238335e+02, 1.685808187339693e+00, -1.875463996280379e-01, 5.331666204476534e+02, 6.446569081089218e+01
25, 8.407700061800000e-01, -2.097463226217677e-02, 9.879368921215993e-01, 5.262629149959763e+02, 6.275122694430171e+01, 3.214241971230731e+05, 7.170564746765707e+04, 2.528450777941947e+02, 1.682918662150795e+00, -1.856001787887816e-01, 5.326887974249288e+02, 6.351744473226740e+01
26, 8.290500044819999e-01, -2.236196298315981e-02, 9.911101683669357e-01, 5.274752059157535e+02, 6.199153836732698e+01, 3.223665824408639e+05, 7.202600948001124e+04, 2.531615624187709e+02, 1.680007156385807e+00, -1.835927329236114e-01, 5.322064314856952e+02, 6.254757578511297e+01
27, 8.170099854470000e-01, -2.376642068849115e-02, 9.943457951012575e-01, 5.286894535725986e+02, 6.121594352754956e+01, 3.233244849585612e+05, 7.235566456961913e+04, 2.534926902905384e+02, 1.676963325255354e+00, -1.815270549685297e-01, 5.316957704022476e+02, 6.156403921969191e+01
28, 8.046399950980000e-01, -2.518763605296113e-02, 9.976775903567261e-01, 5.299510089178539e+02, 6.042514930000012e+01, 3.243130593540450e+05, 7.269291725886859e+04, 2.538237324134106e+02, 1.673922716371118e+00, -1.794137690905434e-01, 5.311846372417431e+02, 6.056580791635775e+01
29, 7.919700145720000e-01, -2.662062628442961e-02, 1.000951953403248e+00, 5.311689326607105e+02, 5.961141199345128e+01, 3.252809989796414e+05, 7.302795023494014e+04, 2.541594282175964e+02, 1.670841820474508e+00, -1.773143923337045e-01, 5.306637654831782e+02, 5.955471867632784e+01
30, 7.790099978450000e-01, -2.806276676215449e-02, 1.004347054640435e+00, 5.324367245677508e+02, 5.877774953138884e+01, 3.262859377100171e+05, 7.337402938724207e+04, 2.545006549601569e+02, 1.667712682368122e+00, -1.751457982541354e-01, 5.301322108803994e+02, 5.852334535140527e+01
31, 7.657799720760000e-01, -2.951033727360171e-02, 1.007973754178035e+00, 5.337838055669534e+02, 5.792235832715892e+01, 3.273593405906186e+05, 7.374380429659075e+04, 2.548629229113886e+02, 1.664393347344341e+00, -1.728287223082052e-01, 5.295612146193572e+02, 5.746415329473778e+01
32, 7.522799968720000e-01, -3.096181144522562e-02, 1.011846269382779e+00, 5.352115299365043e+02, 5.704649227871484e+01, 3.285049475174886e+05, 7.413919258885740e+04, 2.552487726860701e+02, 1.660861036828533e+00, -1.703511483080460e-01, 5.289454990657628e+02, 5.637861600607856e+01
33, 7.385200262070000e-01, -3.241453277608040e-02, 1.015898127577769e+00, 5.366761380942543e+02, 5.615672847752420e+01, 3.297000954247248e+05, 7.455640552429839e+04, 2.556613908852725e+02, 1.657087172644010e+00, -1.677368171768613e-01, 5.282775147680059e+02, 5.527791316184437e+01
34, 7.245299816130000e-01, -3.386376679305321e-02, 1.020127902252779e+00, 5.382285948052336e+02, 5.523635039544992e+01, 3.309519100487735e+05, 7.498775006026831e+04, 2.560743282114337e+02, 1.653313982750928e+00, -1.650339349005467e-01, 5.276089337588428e+02, 5.414649503603405e+01
35, 7.103199958800001e-01, -3.530689307158652e-02, 1.024432290551031e+00, 5.397546976558499e+02, 5.429156989208223e+01, 3.322181051422422e+05, 7.543440482846207e+04, 2.565172375238131e+02, 1.649270878229125e+00, -1.622351159613717e-01, 5.268817691850791e+02, 5.299673818645389e+01
36, 6.958900094030001e-01, -3.674225211597043e-02, 1.029137215238017e+00, 5.414555845447525e+02, 5.331566747558424e+01, 3.336085043440599e+05, 7.591624091784844e+04, 2.569755222749442e+02, 1.645091683658909e+00, -1.592158445495694e-01, 5.261257454571066e+02, 5.180617966794009e+01
37, 6.812700033190000e-01, -3.816515293304169e-02, 1.034076109568367e+00, 5.432057403775927e+02, 5.230362453792173e+01, 3.350635479582268e+05, 7.642653593604492e+04, 2.574672628893512e+02, 1.640612167728569e+00, -1.560182443822844e-01, 5.253053768008738e+02, 5.058005310629770e+01
38, 6.664699912070000e-01, -3.957289370556494e-02, 1.039276114368912e+00, 5.450235266080256e+02, 5.125866956958075e+01, 3.365927645847907e+05, 7.696656157354543e+04, 2.579891754383341e+02, 1.635863139826286e+00, -1.526343468186501e-01, 5.244261068570645e+02, 4.932151221497762e+01
39, 6.514999866490000e-01, -4.096270419333766e-02, 1.044796419104565e+00, 5.469801870514509e+02, 5.016600809914083e+01, 3.382211855692681e+05, 7.753483957149042e+04, 2.585208424332982e+02, 1.631030936712734e+00, -1.490734148939854e-01, 5.235280070353190e+02, 4.801510340371880e+01
40, 6.363800168040000e-01, -4.233084266562091e-02, 1.050404365268589e+00, 5.489039206028352e+02, 4.903225957757353e+01, 3.398663481904044e+05, 7.812125092546262e+04, 2.590854453153577e+02, 1.625905474851703e+00, -1.453988561060387e-01, 5.225643940107582e+02, 4.667941337528234e+01
41, 6.211299896240000e-01, -4.367359094194759e-02, 1.056273832093673e+00, 5.509724381335017e+02, 4.783804342113768e+01, 3.415972024002981e+05, 7.872603739854292e+04, 2.596403684079407e+02, 1.620873914655201e+00, -1.416091555239557e-01, 5.216189414078377e+02, 4.528943344768508e+01
42, 6.057599782940000e-01, -4.498807223669178e-02, 1.062071720152429e+00, 5.529406992276245e+02, 4.659480057265063e+01, 3.432958175859743e+05, 7.933457952277205e+04, 2.602190125926405e+02, 1.615633547644343e+00, -1.377959213577429e-01, 5.206246327209110e+02, 4.387161402429896e+01
43, 5.902799963950000e-01, -4.627132533375768e-02, 1.068030806429261e+00, 5.550263392566358e+02, 4.527748618729518e+01, 3.450514205601796e+05, 7.995027921043705e+04, 2.607753580389777e+02, 1.610601078962091e+00, -1.339378366144644e-01, 5.196725936326229e+02, 4.239342715091811e+01
44, 5.747100114820000e-01, -4.751950934859488e-02, 1.073847762493532e+00, 5.569809290543036e+02, 4.390243342623943e+01, 3.467529580233323e+05, 8.056348624824794e+04, 2.613520313884034e+02, 1.605390802790160e+00, -1.300953712625306e-01, 5.186777386032485e+02, 4.088329366566413e+01
45, 5.590599775310000e-01, -4.872955796694115e-02, 1.079858485936260e+00, 5.590635800899554e+02, 4.243869174941455e+01, 3.485210470534210e+05, 8.118724757820330e+04, 2.619095400982019e+02, 1.600359470512310e+00, -1.261867708218279e-01, 5.177193006037596e+02, 3.930023452343323e+01
46, 5.433599948880000e-01, -4.989683951066199e-02, 1.085849297169969e+00, 5.610448758920786e+02, 4.090556384615770e+01, 3.502695732632373e+05, 8.182264760594224e+04, 2.625030289368548e+02, 1.595009586176950e+00, -1.222052402120021e-01, 5.166876078976342e+02, 3.767149267653365e+01
47, 5.276100039480000e-01, -5.101897737545535e-02, 1.092268220921269e+00, 5.632333080461116e+02, 3.926873522870368e+01, 3.521540341475161e+05, 8.249247194944361e+04, 2.630966782162843e+02, 1.589664512063613e+00, -1.180080006614353e-01, 5.156547606695494e+02, 3.595154969864694e+01
48, 5.118399858470000e-01, -5.209138375948307e-02, 1.098885943645734e+00, 5.653802653202559e+02, 3.755175396426206e+01, 3.540818079180395e+05, 8.319809116633495e+04, 2.637491625991291e+02, 1.583796795308767e+00, -1.135864640100575e-01, 5.145031370994833e+02, 3.417256739100510e+01
49, 4.960500001910000e-01, -5.311153541819326e-02, 1.106099085717438e+00, 5.677980987451272e+02, 3.572345008180615e+01, 3.561964102891377e+05, 8.395381710089931e+04, 2.644093197245148e+02, 1.577867509119315e+00, -1.088509496730273e-01, 5.133338469191860e+02, 3.229679017285797e+01
50, 4.802699983120000e-01, -5.407492053959814e-02, 1.113418920606982e+00, 5.701306464446096e+02, 3.381782419336582e+01, 3.583257002334638e+05, 8.473731149703771e+04, 2.651224039625768e+02, 1.571471086755569e+00, -1.039414331721346e-01, 5.120540309606039e+02, 3.037295627680728e+01
51, 4.645099937920000e-01, -5.497835513414191e-02, 1.121062822284144e+00, 5.726569090833757e+02, 3.178310853295721e+01, 3.605638845833968e+05, 8.554086730727767e+04, 2.658116701810527e+02, 1.565296283936668e+00, -9.890620825003514e-02, 5.108160735511667e+02, 2.835087195934278e+01
52, 4.487800002100000e-01, -5.581859897363720e-02, 1.128734998520297e+00, 5.750576333148460e+02, 2.963852733970468e+01, 3.627917284672499e+05, 8.636601485587962e+04, 2.665515636719630e+02, 1.558676472624550e+00, -9.373568562026406e-02, 5.094708980130072e+02, 2.625818051053524e+01
53, 4.331099987030000e-01, -5.659141825851464e-02, 1.137304003593428e+00, 5.778016050767413e+02, 2.734209138309399e+01, 3.652920853835923e+05, 8.727552457688568e+04, 2.673291054845026e+02, 1.551729138142771e+00, -8.803653447762741e-02, 5.080449934679896e+02, 2.404114581211697e+01
54, 4.174999892710000e-01, -5.729416860686566e-02, 1.146502415075267e+00, 5.806154543915893e+02, 2.491004480278338e+01, 3.679597220844050e+05, 8.826821420986572e+04, 2.682005793770611e+02, 1.543953590124576e+00, -8.181616307816215e-02, 5.064232283832325e+02, 2.172698851327589e+01
55, 4.019699990750000e-01, -5.792324246601335e-02, 1.156428686663504e+00, 5.836484556247383e+02, 2.233916476943374e+01, 3.708411219984947e+05, 8.933677818071078e+04, 2.691173979895960e+02, 1.535785754228431e+00, -7.512034946037523e-02, 5.046990466041315e+02, 1.931737341615598e+01
56, 3.865399956700000e-01, -5.847520956655861e-02, 1.166590462491783e+00, 5.866998147525730e+02, 1.960991576077446e+01, 3.737856658392481e+05, 9.043591236205264e+04, 2.700553889912450e+02, 1.527441955211858e+00, -6.823297741714263e-02, 5.029184050582838e+02, 1.680959719050728e+01
57, 3.712300062180000e-01, -5.894684318665333e-02, 1.177004813718152e+00, 5.897858498552997e+02, 1.672432758156968e+01, 3.768003575727279e+05, 9.156540589205900e+04, 2.710088860977769e+02, 1.518972937158270e+00, -6.115536824654907e-02, 5.010904313909891e+02, 1.420922615323689e+01
58, 3.560400009160000e-01, -5.933561549045978e-02, 1.187942210177127e+00, 5.930116028159629e+02, 1.364892262880813e+01, 3.799677238159190e+05, 9.275036047524272e+04, 2.719885598205058e+02, 1.510284328676142e+00, -5.373023016308377e-02, 4.991922988640521e+02, 1.148955101677297e+01
59, 3.409900069240000e-01, -5.963847719943702e-02, 1.199268836020109e+00, 5.962331017835551e+02, 1.038788496666321e+01, 3.832345676267105e+05, 9.399072350358970e+04, 2.730227203751156e+02, 1.501126179552532e+00, -4.595789281800459e-02, 4.971638417306106e+02, 8.661848498570530e+00
60, 3.261100053790000e-01, -5.985254444802346e-02, 1.211234357585359e+00, 5.996087096158698e+02, 6.926321965362138e+00, 3.866861718080875e+05, 9.530056204178820e+04, 2.740927989727937e+02, 1.491664197845877e+00, -3.775020945934181e-02, 4.950393834692835e+02, 5.718399516977061e+00
61, 3.113999962810000e-01, -5.997565198183213e-02, 1.223742244815772e+00, 6.030544728853801e+02, 3.246768175080803e+00, 3.902872925611145e+05, 9.667670766110111e+04, 2.752087544299857e+02, 1.481811350173257e+00, -2.912703403020384e-02, 4.927953377765158e+02, 2.653147089458848e+00
62, 2.968699932100000e-01, -6.000550062925582e-02, 1.236855402191974e+00, 6.065680913503460e+02, -6.479334677939690e-01, 3.940541293609840e+05, 9.812799248395982e+04, 2.763785468882905e+02, 1.471498650607239e+00, -2.003302286632391e-02, 4.904114824379444e+02, -5.238554698032537e-01
63, 2.825500071050000e-01, -5.994005483718394e-02, 1.250686159709074e+00, 6.102209028233200e+02, -4.795048394334216e+00, 3.980256545552688e+05, 9.966014369843126e+04, 2.775898041275402e+02, 1.460836271209418e+00, -1.043228837940927e-02, 4.879088955180133e+02, -3.833934162547706e+00
64, 2.684499919410000e-01, -5.977765596976551e-02, 1.265147575881017e+00, 6.138857968163411e+02, -9.176270620520093e+00, 4.021633815622322e+05, 1.012770512027693e+05, 2.788689782669089e+02, 1.449592600148243e+00, -3.004557688765143e-04, 4.852286077289018e+02, -7.253122715055568e+00
65, 2.545700073240000e-01, -5.951657836311273e-02, 1.280510917194624e+00, 6.177209465107353e+02, -1.384795186971209e+01, 4.065584844122994e+05, 1.029954861223206e+05, 2.801981422829562e+02, 1.437926453583979e+00, 1.046756584663143e-02, 4.824019367707180e+02, -1.081439578824563e+01
66, 2.409400045870000e-01, -5.915585896897953e-02, 1.296744265384997e+00, 6.215815654534422e+02, -1.879498316755484e+01, 4.111842791989041e+05, 1.048294311183507e+05, 2.816172402389677e+02, 1.425488677281564e+00, 2.195939433208827e-02, 4.793401305452449e+02, -1.449397824171191e+01
67, 2.275699973110000e-01, -5.869456802648413e-02, 1.314257617147899e+00, 6.256689712246100e+02, -2.408678490558063e+01, 4.161732983279800e+05, 1.068095038360947e+05, 2.831129533137682e+02, 1.412397657075904e+00, 3.436688534752412e-02, 4.760626554954945e+02, -1.832729336418221e+01
68, 2.144699990750000e-01, -5.813197420944613e-02, 1.332993490818748e+00, 6.298106638237357e+02, -2.970475722837906e+01, 4.214893943014914e+05, 1.089489781067046e+05, 2.847249187638893e+02, 1.398308198859463e+00, 4.777321510120831e-02, 4.724784240595916e+02, -2.228424777238325e+01
69, 2.016600072380000e-01, -5.746811193675738e-02, 1.353084916992070e+00, 6.341433436032579e+02, -3.571581120798807e+01, 4.271871764544461e+05, 1.112461814521473e+05, 2.864114691660949e+02, 1.383585681688229e+00, 6.216790354562259e-02, 4.686648529147519e+02, -2.639583869383815e+01
70, 1.891400069000000e-01, -5.670228146432130e-02, 1.373884625631319e+00, 6.383564643879262e+02, -4.207002161638705e+01, 4.330632397008107e+05, 1.136469506962674e+05, 2.881627693264784e+02, 1.368315695812165e+00, 7.721155449824701e-02, 4.646361510120202e+02, -3.062121871918852e+01
71, 1.769299954180000e-01, -5.583513598033686e-02, 1.395144174696034e+00, 6.425072178485950e+02, -4.883524691821792e+01, 4.390648540832771e+05, 1.161051531929954e+05, 2.899097030235668e+02, 1.353099003298389e+00, 9.261509251932794e-02, 4.605310544256697e+02, -3.500372778953679e+01
72, 1.650400012730000e-01, -5.486709202536137e-02, 1.416627680863455e+00, 6.463766609900305e+02, -5.600140018104928e+01, 4.451051809865297e+05, 1.186137624185862e+05, 2.916820499571854e+02, 1.337673530167417e+00, 1.083344881500197e-01, 4.562784348503303e+02, -3.953148801025517e+01
73, 1.534900069240000e-01, -5.379977779145956e-02, 1.439388660470077e+00, 6.502982771287789e+02, -6.370262832871896e+01, 4.514996057361392e+05, 1.212766190653366e+05, 2.935143572208549e+02, 1.321736287728150e+00, 1.250204258046698e-01, 4.517878283940375e+02, -4.425672514879676e+01
74, 1.422899961470000e-01, -5.263443049277360e-02, 1.464228701473439e+00, 6.542011558652393e+02, -7.194436236227293e+01, 4.584469891961974e+05, 1.242138382950798e+05, 2.955230849915249e+02, 1.304272301411276e+00, 1.434255686445378e-01, 4.467889170639281e+02, -4.913464835778457e+01
75, 1.314399987460000e-01, -5.137133628795417e-02, 1.491267287858914e+00, 6.581431181700881e+02, -8.081468634734622e+01, 4.659914621753921e+05, 1.274288356137050e+05, 2.976751414574720e+02, 1.285566073391228e+00, 1.635713188425116e-01, 4.413314256460467e+02, -5.419195271383969e+01
76, 1.209499984980000e-01, -5.001187382363489e-02, 1.519254002747049e+00, 6.617507255483315e+02, -9.027137890888187e+01, 4.737702638983344e+05, 1.307867931510989e+05, 2.998912864448686e+02, 1.266300899747326e+00, 1.846128834285329e-01, 4.355760948148121e+02, -5.941822680450871e+01
77, 1.108499988910000e-01, -4.856066993422563e-02, 1.548007340944861e+00, 6.651383380776339e+02, -1.004374816734064e+02, 4.817576479354466e+05, 1.342412309209119e+05, 3.020948037788058e+02, 1.247137154445580e+00, 2.062590104663176e-01, 4.296738913858456e+02, -6.488178642105284e+01
78, 1.011300012470000e-01, -4.701715290498424e-02, 1.577354080239921e+00, 6.679043310229375e+02, -1.113116607772129e+02, 4.898646062715923e+05, 1.378122266049152e+05, 3.043609292261706e+02, 1.227413167354732e+00, 2.286355103132082e-01, 4.234333555097199e+02, -7.056859469389529e+01
79, 9.181000292300000e-02, -4.538527151431038e-02, 1.608354281469603e+00, 6.702944137699698e+02, -1.230778264767795e+02, 4.984046687776449e+05, 1.416080805684075e+05, 3.067161625755280e+02, 1.206888639958440e+00, 2.524210124949656e-01, 4.167579379074994e+02, -7.652407675025400e+01
80, 8.290000259900000e-02, -4.366791468532204e-02, 1.641520446793822e+00, 6.722358204954637e+02, -1.358298410049323e+02, 5.075123471621113e+05, 1.456982211832814e+05, 3.091991548499959e+02, 1.185213601367387e+00, 2.780505676502619e-01, 4.095202236490312e+02, -8.274635949264706e+01
81, 7.440000027400000e-02, -4.186607976498817e-02, 1.676880395849854e+00, 6.734789123826562e+02, -1.496489731420724e+02, 5.171783639308077e+05, 1.501029962297477e+05, 3.118298021544410e+02, 1.162196161858434e+00, 3.056516786217395e-01, 4.016260873759770e+02, -8.924248474276503e+01
82, 6.633000075800000e-02, -3.998513962421356e-02, 1.714726364477890e+00, 6.739672731232340e+02, -1.647126203614621e+02, 5.274899271350343e+05, 1.548514871020450e+05, 3.145943368261472e+02, 1.137933388895770e+00, 3.354065746449697e-01, 3.930465449678017e+02, -9.605767064275281e+01
83, 5.869000032500000e-02, -3.802635805630503e-02, 1.755136644887343e+00, 6.733441347993268e+02, -1.811308829998263e+02, 5.384464723260591e+05, 1.599754131080467e+05, 3.175211448846762e+02, 1.112145718370083e+00, 3.675140145957913e-01, 3.836420011859228e+02, -1.032004451205864e+02
84, 5.149000138000000e-02, -3.599337852580232e-02, 1.798814350139431e+00, 6.713676000702737e+02, -1.991034875484486e+02, 5.502319799486822e+05, 1.655705837104468e+05, 3.206470005018408e+02, 1.084466430641832e+00, 4.025743577624840e-01, 3.732278431169032e+02, -1.106859568543110e+02
85, 4.473999887700000e-02, -3.389028465845557e-02, 1.846398075953778e+00, 6.676108565234005e+02, -2.188083862703276e+02, 5.630012908708784e+05, 1.717362745818332e+05, 3.240164384881962e+02, 1.054439512119598e+00, 4.412096833266095e-01, 3.615747141517891e+02, -1.185055319976434e+02
86, 3.844000026600000e-02, -3.171811260404538e-02, 1.898250787184476e+00, 6.615016773487914e+02, -2.404247864724811e+02, 5.768325288074864e+05, 1.785387966774026e+05, 3.276493871958911e+02, 1.021799926472334e+00, 4.838355076343375e-01, 3.484796012280042e+02, -1.266559656372296e+02
87, 3.260000050100000e-02, -2.948109446637338e-02, 1.954909315962755e+00, 6.523405958402351e+02, -2.641208320833435e+02, 5.918505128400674e+05, 1.860669526350370e+05, 3.315682781639002e+02, 9.862244206626356e-01, 5.310082839521547e-01, 3.336935327452620e+02, -1.351064368698193e+02
88, 2.723000012300000e-02, -2.718419978786347e-02, 2.017484408741091e+00, 6.391964365087040e+02, -2.900084522412939e+02, 6.083276486429005e+05, 1.944903363584130e+05, 3.358289917295156e+02, 9.470284221257245e-01, 5.837907181177212e-01, 3.168284392876979e+02, -1.437475556117229e+02
89, 2.232000045500000e-02, -2.482329437156798e-02, 2.087049600852628e+00, 6.206757314386991e+02, -3.179392019731313e+02, 6.265028706144691e+05, 2.039972055747944e+05, 3.405036667461122e+02, 9.032754459769226e-01, 6.433624668369149e-01, 2.973938574268349e+02, -1.523390732272212e+02
90, 1.789999939500000e-02, -2.241364555514381e-02, 2.165559237249627e+00, 5.950537334886449e+02, -3.476638244576546e+02, 6.468615920185375e+05, 2.148798399082527e+05, 3.456654308881716e+02, 8.538492668847165e-01, 7.115550066899468e-01, 2.747806309119459e+02, -1.605422832483704e+02
91, 1.394999958600000e-02, -1.994492353858276e-02, 2.254916840389554e+00, 5.601342399935717e+02, -3.779585344268884e+02, 6.698556833942443e+05, 2.274438379049369e+05, 3.513775337689891e+02, 7.974491870987614e-01, 7.902832730131280e-01, 2.484057194307903e+02, -1.676152874717958e+02
92, 1.049000024800000e-02, -1.742916196961543e-02, 2.356542100433649e+00, 5.128837881270308e+02, -4.066343938319876e+02, 6.957841075312373e+05, 2.419551743654203e+05, 3.576762112381591e+02, 7.325821269715933e-01, 8.812139116416703e-01, 2.176425314161162e+02, -1.725555396430893e+02
93, 7.519999985000000e-03, -1.486756313872443e-02, 2.471756448936741e+00, 4.503818251743288e+02, -4.292388222251764e+02, 7.249339846131461e+05, 2.586525666365195e+05, 3.645368711686997e+02, 6.576284400027420e-01, 9.858427683136194e-01, 1.822112471348326e+02, -1.736574096569341e+02
