"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature","Mach","Pressure_Coefficient","Velocity_x","Velocity_y"
93, 7.519999985000000e-03, -1.486756313872443e-02, 1.540225661723967e+00, 1.898583216893333e+02, -1.806796996158417e+02, 3.469445761652594e+05, 1.298581847447001e+05, 2.937076903391704e+02, 4.952906425425053e-01, 6.285728548672084e-01, 1.232665617821390e+02, -1.173072908119241e+02
94, 5.040000193000000e-03, -1.226032473458219e-02, 1.595008768133458e+00, 1.483991698411376e+02, -1.752633964257863e+02, 3.574106207669548e+05, 1.363511722171803e+05, 2.978009963473889e+02, 4.161915957946286e-01, 7.716103639539561e-01, 9.303972041156877e+01, -1.098824031111042e+02
95, 3.049999941000000e-03, -9.605565346412577e-03, 1.650681802118977e+00, 1.016747502108832e+02, -1.564608346379619e+02, 3.680106478371579e+05, 1.429856692695896e+05, 3.017584875748075e+02, 3.246073734268389e-01, 9.177652635964008e-01, 6.159560860267771e+01, -9.478558159247497e+01
96, 1.560000004000000e-03, -6.917517506923035e-03, 1.697862632818385e+00, 5.530440461135001e+01, -1.203286024967077e+02, 3.769055538101161e+05, 1.486963830505163e+05, 3.050901593034820e+02, 2.227506410931515e-01, 1.043569645291766e+00, 3.257295586954928e+01, -7.087063474444162e+01
97, 5.600000150000000e-04, -4.173159738460802e-03, 1.738379741434389e+00, 1.753152902370407e+01, -6.460850941072582e+01, 3.847573553751033e+05, 1.533873339786659e+05, 3.073797069079987e+02, 1.095686045389269e-01, 1.146909123283148e+00, 1.008498235790431e+01, -3.716593553800588e+01
98, 5.999999800000000e-05, -1.375329724321098e-03, 1.744789035043586e+00, 2.059398106512445e-03, 2.075333592495654e+00, 3.858066340712871e+05, 1.543221599282823e+05, 3.081170386620404e+02, 3.380169693919897e-03, 1.167502906319003e+00, 1.180313530833829e-03, 1.189446718665223e+00
99, 0.000000000000000e+00, 0.000000000000000e+00, 1.728535531905856e+00, 9.893625282397441e-01, 5.113883475813185e+01, 3.824285365013229e+05, 1.526687122018405e+05, 3.076819902652458e+02, 8.414995623229997e-02, 1.131078218115340e+00, 5.723703736358191e-01, 2.958506424322500e+01
100, 5.999999800000000e-05, 1.375329724321098e-03, 1.724072675494478e+00, 1.333900881999383e+01, 9.970079837975410e+01, 3.820638925154196e+05, 1.516518038926620e+05, 3.064237033583287e+02, 1.662591564449117e-01, 1.108676198685761e+00, 7.736917944116305e+00, 5.782865177139885e+01
101, 5.600000150000000e-04, 4.173159738460802e-03, 1.684904986386154e+00, 4.365163720963749e+01, 1.622305394107451e+02, 3.749578023615232e+05, 1.466328770345215e+05, 3.031700431408017e+02, 2.856561112268974e-01, 9.981115627427992e-01, 2.590747701641213e+01, 9.628468116692035e+01
102, 1.560000004000000e-03, 6.917517506923035e-03, 1.602540029324549e+00, 9.414019680305488e+01, 2.063723954758928e+02, 3.589389431208595e+05, 1.371542783943909e+05, 2.981472572050375e+02, 4.089100136904369e-01, 7.893024213631643e-01, 5.874436524542467e+01, 1.287783092462759e+02
103, 3.049999941000000e-03, 9.605565346412577e-03, 1.527198308897492e+00, 1.468607292033370e+02, 2.267951583009630e+02, 3.445217525286730e+05, 1.282481721416333e+05, 2.925405643466532e+02, 5.159841378406912e-01, 5.931050223298733e-01, 9.616349648092397e+01, 1.485040658961244e+02
104, 5.040000193000000e-03, 1.226032473458219e-02, 1.451851389361073e+00, 1.942490012068835e+02, 2.298362505732935e+02, 3.299426878415373e+05, 1.195023305159118e+05, 2.867375404685210e+02, 6.105885116418199e-01, 4.004381788602757e-01, 1.337939975332931e+02, 1.583056311806398e+02
105, 7.519999985000000e-03, 1.486756313872443e-02, 1.382400539294377e+00, 2.328032839685959e+02, 2.217667723222921e+02, 3.163583019998171e+05, 1.115870375239412e+05, 2.811966863337117e+02, 6.918723129113881e-01, 2.260679374171949e-01, 1.684050876364867e+02, 1.604215030438930e+02
106, 1.049000024800000e-02, 1.742916196961543e-02, 1.321660161359246e+00, 2.624632549276685e+02, 2.079722041190841e+02, 3.043654351710290e+05, 1.047766986840514e+05, 2.761692093050077e+02, 7.605413603407286e-01, 7.603932457552068e-02, 1.985860379250149e+02, 1.573567927667560e+02
107, 1.394999958600000e-02, 1.994492353858276e-02, 1.269646235372714e+00, 2.847779044584258e+02, 1.920416717442591e+02, 2.940177212670250e+05, 9.902262690370389e+04, 2.716952584351350e+02, 8.187074732534210e-01, -5.072021378115223e-02, 2.242970494649852e+02, 1.512560478611461e+02
108, 1.789999939500000e-02, 2.241364555514381e-02, 1.225262645251233e+00, 3.012876824203209e+02, 1.759229986815929e+02, 2.851211226979966e+05, 9.417953860272306e+04, 2.677674054190430e+02, 8.680199994823907e-01, -1.574112076873599e-01, 2.458964072625781e+02, 1.435798270382436e+02
109, 2.232000045500000e-02, 2.482329437156798e-02, 1.187379389173350e+00, 3.135018632710280e+02, 1.604964619310530e+02, 2.774762558342899e+05, 9.009700633777307e+04, 2.643328875067220e+02, 9.100627971087151e-01, -2.473475041024930e-01, 2.640283856445303e+02, 1.351686439856348e+02
110, 2.723000012300000e-02, 2.718419978786347e-02, 1.154719150944620e+00, 3.225149131935324e+02, 1.462385566349893e+02, 2.708446982664841e+05, 8.661803780637572e+04, 2.613137834439520e+02, 9.463355161285983e-01, -3.239875707946555e-01, 2.793016058750724e+02, 1.266442636855539e+02
111, 3.260000050100000e-02, 2.948109446637338e-02, 1.126191598700874e+00, 3.291564543619224e+02, 1.331879012837275e+02, 2.650161352736980e+05, 8.361541715947527e+04, 2.586451998945336e+02, 9.779460733251347e-01, -3.901339140434935e-01, 2.922739387699421e+02, 1.182639805139439e+02
112, 3.844000026600000e-02, 3.171811260404538e-02, 1.101119430857772e+00, 3.340693844243842e+02, 1.213467411081092e+02, 2.598680757610977e+05, 8.100196539546610e+04, 2.562662863232132e+02, 1.005818788998219e+00, -4.477070469082401e-01, 3.033906904759134e+02, 1.102030694468629e+02
113, 4.473999887700000e-02, 3.389028465845557e-02, 1.078800284715358e+00, 3.376891539080455e+02, 1.106158032846542e+02, 2.552643416661315e+05, 7.869643238790259e+04, 2.541232128722814e+02, 1.030712909167716e+00, -4.984968720722173e-01, 3.130228631679912e+02, 1.025359418716137e+02
114, 5.149000138000000e-02, 3.599337852580232e-02, 1.058828032364550e+00, 3.403167706745145e+02, 1.008738664034546e+02, 2.511258814260968e+05, 7.665214597325373e+04, 2.521907960948974e+02, 1.053006229735061e+00, -5.435315556982980e-01, 3.214089165305976e+02, 9.526935755392256e+01
115, 5.869000032500000e-02, 3.802635805630503e-02, 1.040913889281179e+00, 3.422017083353276e+02, 9.201037649706623e+01, 2.473991991747841e+05, 7.483320391360269e+04, 2.504435673585550e+02, 1.073051975255786e+00, -5.836020074723597e-01, 3.287512174245661e+02, 8.839384068609709e+01
116, 6.633000075800000e-02, 3.998513962421356e-02, 1.024579768430906e+00, 3.435124558915605e+02, 8.391970899165040e+01, 2.439890042208390e+05, 7.318689701492742e+04, 2.488386884451722e+02, 1.091381740728629e+00, -6.198693865450762e-01, 3.352715586192310e+02, 8.190646699980165e+01
117, 7.440000027400000e-02, 4.186607976498817e-02, 1.009334283021963e+00, 3.443486226650606e+02, 7.649327016967386e+01, 2.407940743679414e+05, 7.166233042651181e+04, 2.473353819265040e+02, 1.108487143513088e+00, -6.534548829237643e-01, 3.411641003950401e+02, 7.578586347097199e+01
118, 8.290000259900000e-02, 4.366791468532204e-02, 9.949676685237799e-01, 3.448286853699277e+02, 6.965949993737590e+01, 2.377757291376392e+05, 7.023324849060836e+04, 2.459031731760662e+02, 1.124731830452351e+00, -6.849368965975741e-01, 3.465727543504457e+02, 7.001182263613526e+01
119, 9.181000292300000e-02, 4.538527151431038e-02, 9.813888309968697e-01, 3.450136420268203e+02, 6.333973210527860e+01, 2.349152714077099e+05, 6.889014866596711e+04, 2.445380001671405e+02, 1.140174192501710e+00, -7.145247641524991e-01, 3.515565198315578e+02, 6.454091396265405e+01
120, 1.011300012470000e-01, 4.701715290498424e-02, 9.687123038426093e-01, 3.449650765360886e+02, 5.747701524665614e+01, 2.322372386209835e+05, 6.764394925393170e+04, 2.432565172193459e+02, 1.154636640598189e+00, -7.419779604628910e-01, 3.561068391179808e+02, 5.933342130440687e+01
121, 1.108499988910000e-01, 4.856066993422563e-02, 9.571123875005377e-01, 3.447639949724422e+02, 5.203604051021904e+01, 2.297812328041027e+05, 6.650900585536199e+04, 2.420738427774646e+02, 1.167958537121665e+00, -7.669802382855293e-01, 3.602126557705309e+02, 5.436774321363572e+01
122, 1.209499984980000e-01, 5.001187382363489e-02, 9.464824162995044e-01, 3.444434791975980e+02, 4.697142561866699e+01, 2.275255077309484e+05, 6.547404455308428e+04, 2.409833097389130e+02, 1.180223295312379e+00, -7.897799567982208e-01, 3.639195755419111e+02, 4.962736212502799e+01
123, 1.314399987460000e-01, 5.137133628795417e-02, 9.362807712116789e-01, 3.439443189571446e+02, 4.222890754622782e+01, 2.253514964895605e+05, 6.448996496804173e+04, 2.399475843859211e+02, 1.191856481630506e+00, -8.114587746281031e-01, 3.673516850207575e+02, 4.510282475584506e+01
124, 1.422899961470000e-01, 5.263443049277360e-02, 9.261576030750424e-01, 3.433304696569398e+02, 3.777704436111416e+01, 2.231933201840481e+05, 6.351434430511048e+04, 2.389006151170869e+02, 1.203602704106899e+00, -8.329512463186333e-01, 3.707041528536923e+02, 4.078900203991874e+01
125, 1.534900069240000e-01, 5.379977779145956e-02, 9.161708284286295e-01, 3.425874067608920e+02, 3.357522695376506e+01, 2.210594240636426e+05, 6.255666636058149e+04, 2.378633237049615e+02, 1.215228886040579e+00, -8.540484482265892e-01, 3.739339827578671e+02, 3.664734339048059e+01
126, 1.650400012730000e-01, 5.486709202536137e-02, 9.069088385494223e-01, 3.418312976464699e+02, 2.963205033295693e+01, 2.190793392234014e+05, 6.166954644751672e+04, 2.368849476238310e+02, 1.226185744454156e+00, -8.735912893553995e-01, 3.769191379733605e+02, 3.267368127137524e+01
127, 1.769299954180000e-01, 5.583513598033686e-02, 8.984005363248446e-01, 3.410226211347130e+02, 2.591721197951732e+01, 2.172529941262768e+05, 6.086200348865686e+04, 2.359970571358712e+02, 1.236122842800857e+00, -8.913810870110132e-01, 3.795886214958866e+02, 2.884817064506531e+01
128, 1.891400069000000e-01, 5.670228146432130e-02, 8.903795530536659e-01, 3.402018660423483e+02, 2.242526515398853e+01, 2.155301614206226e+05, 6.010180590894748e+04, 2.351487577549455e+02, 1.245612077664276e+00, -9.081278878752181e-01, 3.820863415782453e+02, 2.518618613497842e+01
129, 2.016600072380000e-01, 5.746811193675738e-02, 8.824311788592911e-01, 3.392891522939729e+02, 1.911366454060038e+01, 2.138179415054758e+05, 5.935347290649447e+04, 2.343125963261884e+02, 1.254961802533622e+00, -9.246133175933505e-01, 3.844936131252391e+02, 2.166023254675611e+01
130, 2.144699990750000e-01, 5.813197420944613e-02, 8.746780725047253e-01, 3.383580368149455e+02, 1.597705836203503e+01, 2.121482676394222e+05, 5.862304229092925e+04, 2.334804162071801e+02, 1.264264113185126e+00, -9.407043660135073e-01, 3.868372232609245e+02, 1.826621572469877e+01
131, 2.275699973110000e-01, 5.869456802648413e-02, 8.673680666137298e-01, 3.374077829411822e+02, 1.300083670694292e+01, 2.105698560869722e+05, 5.793851857128881e+04, 2.326988853119085e+02, 1.272998304881097e+00, -9.557841067619925e-01, 3.890018504583039e+02, 1.498883485265853e+01
132, 2.409400045870000e-01, 5.915585896897953e-02, 8.608093594478758e-01, 3.365353593813786e+02, 1.019254344937913e+01, 2.091542894784063e+05, 5.732372705745043e+04, 2.319838674744448e+02, 1.280988050079297e+00, -9.693276792884803e-01, 3.909522540475544e+02, 1.184065128650162e+01
133, 2.545700073240000e-01, 5.951657836311273e-02, 8.549382629224712e-01, 3.357030959096440e+02, 7.534083837833969e+00, 2.078839090410231e+05, 5.677661082050423e+04, 2.313476303052198e+02, 1.288096983331897e+00, -9.813803967849158e-01, 3.926635529939858e+02, 8.812430282486007e+00
134, 2.684499919410000e-01, 5.977765596976551e-02, 8.496618899295117e-01, 3.349336467525608e+02, 5.022980048620601e+00, 2.067421395828001e+05, 5.628499026978476e+04, 2.307686457646896e+02, 1.294566086427296e+00, -9.922105699969869e-01, 3.941963864948057e+02, 5.911739843995250e+00
135, 2.825500071050000e-01, 5.994005483718394e-02, 8.447555733249402e-01, 3.341778166605699e+02, 2.639218783921483e+00, 2.056782161047595e+05, 5.583008092626861e+04, 2.302329811367193e+02, 1.300551282001289e+00, -1.002232012304188e+00, 3.955911357237373e+02, 3.124239563798997e+00
136, 2.968699932100000e-01, 6.000550062925582e-02, 8.400768534350492e-01, 3.334243390826755e+02, 3.767157394985122e-01, 2.046621475970269e+05, 5.539777299712571e+04, 2.297225523261417e+02, 1.306254789293852e+00, -1.011755555912602e+00, 3.968974239908090e+02, 4.484300906019881e-01
137, 3.113999962810000e-01, 5.997565198183213e-02, 8.355763996863171e-01, 3.326833990766581e+02, -1.771202502763556e+00, 2.036849659648550e+05, 5.498176347944162e+04, 2.292254560466170e+02, 1.311809742514051e+00, -1.020920053059426e+00, 3.981483909808252e+02, -2.119737349485315e+00
138, 3.261100053790000e-01, 5.985254444802346e-02, 8.311254777273421e-01, 3.319059177496292e+02, -3.812379112497367e+00, 2.027152657233339e+05, 5.457360596916762e+04, 2.287422562732493e+02, 1.317209948866119e+00, -1.029911574116888e+00, 3.993451369788399e+02, -4.587007876262038e+00
139, 3.409900069240000e-01, 5.963847719943702e-02, 8.267666464408817e-01, 3.311427315325225e+02, -5.748377455981865e+00, 2.017670471588117e+05, 5.417247499215757e+04, 2.282580354724719e+02, 1.322622242602508e+00, -1.038748303898400e+00, 4.005274438174872e+02, -6.952841507005454e+00
140, 3.560400009160000e-01, 5.933561549045978e-02, 8.225147809944101e-01, 3.303788765776381e+02, -7.591566422252771e+00, 2.008413606374893e+05, 5.378192505717051e+04, 2.277838752837921e+02, 1.327922873398454e+00, -1.047351938221015e+00, 4.016692273641747e+02, -9.229702125321884e+00
141, 3.712300062180000e-01, 5.894684318665333e-02, 8.185878909040558e-01, 3.296562502890289e+02, -9.336888066382039e+00, 1.999859593860547e+05, 5.342169142855052e+04, 2.273435638738295e+02, 1.332845919160458e+00, -1.055287718344645e+00, 4.027133237030340e+02, -1.140609111145084e+01
142, 3.865399956700000e-01, 5.847520956655861e-02, 8.150852633148731e-01, 3.289789604063837e+02, -1.099186620805718e+01, 1.992207378205987e+05, 5.310261571792599e+04, 2.269568097490664e+02, 1.337170876240395e+00, -1.062316808582575e+00, 4.036129411399957e+02, -1.348554157801151e+01
143, 4.019699990750000e-01, 5.792324246601335e-02, 8.118689420314718e-01, 3.283449163962675e+02, -1.255452679469489e+01, 1.985179168255039e+05, 5.280977035828189e+04, 2.265993691460179e+02, 1.341168694461995e+00, -1.068768056327722e+00, 4.044309363216648e+02, -1.546373576415025e+01
144, 4.174999892710000e-01, 5.729416860686566e-02, 8.086769117724729e-01, 3.276969840267467e+02, -1.403746571143987e+01, 1.978189629703564e+05, 5.252057756428824e+04, 2.262480239343893e+02, 1.345099015075645e+00, -1.075138839741985e+00, 4.052260912315334e+02, -1.735855878545152e+01
145, 4.331099987030000e-01, 5.659141825851464e-02, 8.054449447966451e-01, 3.270406196493262e+02, -1.544718496799194e+01, 1.971117240520478e+05, 5.222730674032578e+04, 2.258874568260348e+02, 1.349133247123721e+00, -1.081599460269161e+00, 4.060372118070663e+02, -1.917844921342448e+01
146, 4.487800002100000e-01, 5.581859897363720e-02, 8.022264027136840e-01, 3.263644757316023e+02, -1.679139589482818e+01, 1.964053646136739e+05, 5.193731234849076e+04, 2.255344380567297e+02, 1.353083812981623e+00, -1.087987902512892e+00, 4.068234037518738e+02, -2.093099384167371e+01
147, 4.645099937920000e-01, 5.497835513414191e-02, 7.992984194397431e-01, 3.257745343434410e+02, -1.806671878215436e+01, 1.957667814789705e+05, 5.166948900521912e+04, 2.251933479675929e+02, 1.356901676665870e+00, -1.093887926817456e+00, 4.075756018281483e+02, -2.260322095321791e+01
148, 4.802699983120000e-01, 5.407492053959814e-02, 7.965957566337470e-01, 3.251593443212610e+02, -1.928459299224719e+01, 1.951700673406509e+05, 5.142954842498422e+04, 2.249080849730980e+02, 1.360095290412987e+00, -1.099173706756366e+00, 4.081861365861636e+02, -2.420875686526374e+01
149, 4.960500001910000e-01, 5.311153541819326e-02, 7.945008561863545e-01, 3.247355745291195e+02, -2.043319278956145e+01, 1.947156982132505e+05, 5.123540587013039e+04, 2.246498622563041e+02, 1.362986697222540e+00, -1.103450577391297e+00, 4.087290428960230e+02, -2.571827661412707e+01
150, 5.118399858470000e-01, 5.209138375948307e-02, 7.925599381024796e-01, 3.242535121296395e+02, -2.153358324286813e+01, 1.942850752945192e+05, 5.106518496206652e+04, 2.244518237421430e+02, 1.365204547848766e+00, -1.107200465218301e+00, 4.091217541299860e+02, -2.716965898430738e+01
151, 5.276100039480000e-01, 5.101897737545535e-02, 7.908739032330765e-01, 3.239055003198312e+02, -2.258308769561765e+01, 1.939204592219350e+05, 5.090786058130168e+04, 2.242373468012035e+02, 1.367606844170164e+00, -1.110666248517375e+00, 4.095539111806725e+02, -2.855459966917412e+01
152, 5.433599948880000e-01, 4.989683951066199e-02, 7.898257563779258e-01, 3.236906274718841e+02, -2.363252916939219e+01, 1.936975691412783e+05, 5.080627916799973e+04, 2.240868870043781e+02, 1.369292325647481e+00, -1.112904040040892e+00, 4.098253631994757e+02, -2.992119334999781e+01
153, 5.590599775310000e-01, 4.872955796694115e-02, 7.910463767463984e-01, 3.237979928195818e+02, -2.457848190895338e+01, 1.939588640511780e+05, 5.092284783416564e+04, 2.242544568462190e+02, 1.367415185755380e+00, -1.110336086272830e+00, 4.093287098429985e+02, -3.107084822263587e+01
154, 5.747100114820000e-01, 4.751950934859488e-02, 7.914062707544965e-01, 3.232686961272964e+02, -2.547440583850200e+01, 1.939760551526366e+05, 5.101706798630881e+04, 2.245672153563750e+02, 1.363912230138150e+00, -1.108260459925875e+00, 4.084737612946942e+02, -3.218878442069416e+01
155, 5.902799963950000e-01, 4.627132533375768e-02, 7.900697304341059e-01, 3.249056078801503e+02, -2.606093576683988e+01, 1.939099420029048e+05, 5.066943260779359e+04, 2.234142978538004e+02, 1.376829168022175e+00, -1.115918706430122e+00, 4.112366230024153e+02, -3.298561476658602e+01
156, 6.057599782940000e-01, 4.498807223669178e-02, 7.873670737090637e-01, 3.194876895899475e+02, -2.665231904703815e+01, 1.927504849484116e+05, 5.099223662576910e+04, 2.256093827540212e+02, 1.352245051768942e+00, -1.108807483306697e+00, 4.057671450305019e+02, -3.384992837138415e+01
157, 6.211299896240000e-01, 4.367359094194759e-02, 8.796722656675356e-01, 3.236131650703460e+02, -3.011365350970127e+01, 2.116668815713427e+05, 6.065046455006940e+04, 2.401837256900447e+02, 1.189205367310147e+00, -8.960411919286110e-01, 3.678792405996494e+02, -3.423280997366633e+01
158, 6.363800168040000e-01, 4.233084266562091e-02, 1.147968515458030e+00, 3.199297649416648e+02, -2.726760569084186e+01, 2.666677714534947e+05, 8.870519143341674e+04, 2.691841012256517e+02, 8.503991354545994e-01, -2.780085423183722e-01, 2.786921075217950e+02, -2.375292120268848e+01
159, 6.514999866490000e-01, 4.096270419333766e-02, 1.288818120122203e+00, 3.178615249546149e+02, -2.896513252939299e+01, 2.962745524548608e+05, 1.027007744829303e+05, 2.775955057120059e+02, 7.414586966004784e-01, 3.030767515531446e-02, 2.466302420736262e+02, -2.247418163755066e+01
160, 6.664699912070000e-01, 3.957289370556494e-02, 1.286153552874334e+00, 3.195933128203579e+02, -2.990548517289486e+01, 2.958375267112798e+05, 1.023129387611940e+05, 2.771201355313562e+02, 7.478509388591091e-01, 2.176383369448468e-02, 2.484876802665757e+02, -2.325187774512708e+01
161, 6.812700033190000e-01, 3.816515293304169e-02, 1.272526309486776e+00, 3.205306006177709e+02, -3.087400594324362e+01, 2.930208012858526e+05, 1.009111218784727e+05, 2.762502054152631e+02, 7.594653189416471e-01, -9.117543475894141e-03, 2.518852445157259e+02, -2.426197848569076e+01
162, 6.958900094030001e-01, 3.674225211597043e-02, 1.272708984424475e+00, 3.202326160209422e+02, -3.152071152319787e+01, 2.930426206121785e+05, 1.009458527263818e+05, 2.763056186860252e+02, 7.587286361887317e-01, -8.352438969772117e-03, 2.516149567104320e+02, -2.476662922078113e+01
163, 7.103199958800001e-01, 3.530689307158652e-02, 1.274917433908130e+00, 3.198907982270040e+02, -3.212763008190551e+01, 2.934906295662737e+05, 1.011815065173732e+05, 2.764709003271462e+02, 7.565288238083863e-01, -3.161095013985310e-03, 2.509109921310052e+02, -2.519977312053968e+01
164, 7.245299816130000e-01, 3.386376679305321e-02, 1.275496260028644e+00, 3.196024256502442e+02, -3.277341258852869e+01, 2.935974029815057e+05, 1.012539185093882e+05, 2.765432071132334e+02, 7.555652736261325e-01, -1.565892341912342e-03, 2.505710409868759e+02, -2.569463636670537e+01
165, 7.385200262070000e-01, 3.241453277608040e-02, 1.276580542442789e+00, 3.192636412483070e+02, -3.339178042065544e+01, 2.938076971942869e+05, 1.013792821963695e+05, 2.766504217182920e+02, 7.541352098004553e-01, 1.195811664409011e-03, 2.500928305215924e+02, -2.615720615383884e+01
166, 7.522799968720000e-01, 3.096181144522562e-02, 1.278547136088952e+00, 3.187846220052546e+02, -3.396848250411187e+01, 2.941950023631632e+05, 1.016007691984468e+05, 2.768283712192263e+02, 7.517581106576409e-01, 6.075067816758872e-03, 2.493334919042640e+02, -2.656803300034813e+01
167, 7.657799720760000e-01, 2.951033727360171e-02, 1.281040291779908e+00, 3.182544629263532e+02, -3.452179840410955e+01, 2.946905006810355e+05, 1.018770691919685e+05, 2.770409695295188e+02, 7.489122963341881e-01, 1.216182880336666e-02, 2.484343895882953e+02, -2.694825340438288e+01
168, 7.790099978450000e-01, 2.806276676215449e-02, 1.283816768500632e+00, 3.176417979864135e+02, -3.505222390676407e+01, 2.952404725384088e+05, 1.021866024241051e+05, 2.772817338626116e+02, 7.456816429735653e-01, 1.898070265643502e-02, 2.474198855942558e+02, -2.730313606021950e+01
169, 7.919700145720000e-01, 2.662062628442961e-02, 1.286927190495363e+00, 3.169709415436581e+02, -3.556294881748128e+01, 2.958575246344027e+05, 1.025324337989482e+05, 2.775477012772151e+02, 7.421030183696613e-01, 2.659920779467119e-02, 2.463006018403030e+02, -2.763400220318014e+01
170, 8.046399950980000e-01, 2.518763605296113e-02, 1.290316512081413e+00, 3.162408774479493e+02, -3.605258324217147e+01, 2.965300045858169e+05, 1.029091753760243e+05, 2.778357893353850e+02, 7.382149749712433e-01, 3.489865038296842e-02, 2.450878327037917e+02, -2.794088342248288e+01
171, 8.170099854470000e-01, 2.376642068849115e-02, 1.293944750187425e+00, 3.154396857907963e+02, -3.651939354206486e+01, 2.972486917478954e+05, 1.033136703559011e+05, 2.781457337968481e+02, 7.340180283704699e-01, 4.380948759078672e-02, 2.437814178272338e+02, -2.822330206662619e+01
172, 8.290500044819999e-01, 2.236196298315981e-02, 1.297793082604483e+00, 3.145728979313952e+02, -3.696772267955028e+01, 2.980101350498825e+05, 1.037435430991003e+05, 2.784748421615596e+02, 7.295454734868485e-01, 5.327938517985593e-02, 2.423906415806230e+02, -2.848506682233303e+01
173, 8.407700061800000e-01, 2.097463226217677e-02, 1.301867046558032e+00, 3.136580677716798e+02, -3.739493527944683e+01, 2.988168287916782e+05, 1.041980134380284e+05, 2.788195040277934e+02, 7.248433906237831e-01, 6.329115641915062e-02, 2.409294164108010e+02, -2.872408160135414e+01
174, 8.521599769590000e-01, 1.960709133914372e-02, 1.306121388623503e+00, 3.126647947323940e+02, -3.779946042500371e+01, 2.996571652879230e+05, 1.046746800954909e+05, 2.791826634683245e+02, 7.198684119115009e-01, 7.379190228338033e-02, 2.393841778074744e+02, -2.894023538259323e+01
175, 8.631799817090000e-01, 1.826569132102762e-02, 1.310579072473752e+00, 3.116153473364841e+02, -3.818327213279987e+01, 3.005377103902346e+05, 1.051740860146590e+05, 2.795605351176206e+02, 7.146689927454964e-01, 8.479358355933526e-02, 2.377692074300424e+02, -2.913465729368618e+01
176, 8.738499879840000e-01, 1.694956337677533e-02, 1.315198135985981e+00, 3.104894852912007e+02, -3.854359593670203e+01, 3.014482665853913e+05, 1.056934386290683e+05, 2.799543293925331e+02, 7.092250269346281e-01, 9.623468130019090e-02, 2.360781062531176e+02, -2.930630365272421e+01
177, 8.841500282290000e-01, 1.566269158090452e-02, 1.320010266811433e+00, 3.093025080833183e+02, -3.888127355803704e+01, 3.023967700639804e+05, 1.062346111933956e+05, 2.803619480736685e+02, 7.035618794727347e-01, 1.081564624395411e-01, 2.343182593802530e+02, -2.945528117137844e+01
178, 8.940600156780000e-01, 1.440916392228702e-02, 1.324981642795731e+00, 3.080384594463883e+02, -3.919415315179159e+01, 3.033750735780763e+05, 1.067952807426472e+05, 2.807841222744156e+02, 6.976655989563854e-01, 1.205077531336399e-01, 2.324850771490107e+02, -2.958090277318209e+01
179, 9.035800099370001e-01, 1.319055953446835e-02, 1.330138288921690e+00, 3.067048593813550e+02, -3.948187111404348e+01, 3.043893850500066e+05, 1.073772958234004e+05, 2.812198762234016e+02, 6.915457435749069e-01, 1.333292760080795e-01, 2.305811823746485e+02, -2.968253108934294e+01
180, 9.126999974250000e-01, 1.200973104171110e-02, 1.335465705949762e+00, 3.052888958412255e+02, -3.974107733542373e+01, 3.054359079253201e+05, 1.079799645076288e+05, 2.816701244352874e+02, 6.851850734851791e-01, 1.466057882086634e-01, 2.286010748768040e+02, -2.975821629740803e+01
181, 9.214000105860000e-01, 1.087086069705918e-02, 1.340974796095012e+00, 3.037869509625286e+02, -3.997199467308409e+01, 3.065169254897658e+05, 1.086043784721169e+05, 2.821350643556113e+02, 6.785758956755332e-01, 1.603613388697281e-01, 2.265418797185241e+02, -2.980816253182730e+01
182, 9.296900033950000e-01, 9.774221272349531e-03, 1.346675344902033e+00, 3.021964476717833e+02, -4.017122728649866e+01, 3.076345389195600e+05, 1.092514658271879e+05, 2.826146747666982e+02, 6.717131677639508e-01, 1.746163738321670e-01, 2.244018566284565e+02, -2.982992704111695e+01
183, 9.375399947170000e-01, 8.725349486403867e-03, 1.352572500530115e+00, 3.005068893026967e+02, -4.033772391750807e+01, 3.087893928299865e+05, 1.099221756488286e+05, 2.831099333319029e+02, 6.645769494827370e-01, 1.893918008007429e-01, 2.221743301633877e+02, -2.982296616388288e+01
184, 9.449599981310000e-01, 7.724467125531491e-03, 1.358682664082183e+00, 2.987094049305678e+02, -4.046798477518654e+01, 3.099846595101844e+05, 1.106184128930077e+05, 2.836218818611731e+02, 6.571454249463552e-01, 2.047295850738353e-01, 2.198522236480819e+02, -2.978472151370496e+01
185, 9.519400000570000e-01, 6.774428848839826e-03, 1.365023353760500e+00, 2.967900455212464e+02, -4.055956743718388e+01, 3.112234863434280e+05, 1.113424532218253e+05, 2.841522175015591e+02, 6.493860478915010e-01, 2.206798584343447e-01, 2.174248848590174e+02, -2.971346045138819e+01
186, 9.584699869160000e-01, 5.878077433056352e-03, 1.371618301001026e+00, 2.947403864894215e+02, -4.060950555258068e+01, 3.125107480332016e+05, 1.120967684075813e+05, 2.847017697952181e+02, 6.412775305208924e-01, 2.372970728821082e-01, 2.148851369760202e+02, -2.960700183348626e+01
187, 9.645400047300000e-01, 5.038225493362627e-03, 1.378484020198858e+00, 2.925350398132072e+02, -4.061397825395903e+01, 3.138487874813499e+05, 1.128841278469501e+05, 2.852735399113493e+02, 6.327647259816916e-01, 2.546422369441978e-01, 2.122150387865987e+02, -2.946278495713002e+01
