       "CD"       ,       "CL"       
      0.1838862491,       1.100223264
      0.1496598088,       1.228406777
      0.1398956447,       1.210946617
      0.1309983489,       1.175034672
      0.1264076939,       1.159550173
      0.1249406145,       1.158703856
      0.1248002285,       1.162355964
      0.1248776983,       1.165636927
      0.1249709393,       1.168290169
      0.1251310973,       1.170755014
      0.1252607877,        1.17264994
      0.1253565109,       1.174012537
      0.1254205605,       1.174961953
      0.1254687913,       1.175681028
      0.1255242145,       1.176354214
      0.1256050618,         1.1770905
      0.1257054004,       1.177872727
      0.1258034319,       1.178601531
      0.1258888048,       1.179227643
      0.1259584037,       1.179734988
      0.1260126841,       1.180124683
      0.1260521807,       1.180401692
      0.1260769387,       1.180567302
      0.1260873754,       1.180628086
      0.1260837605,       1.180588042
      0.1260670072,       1.180457457
      0.1260392844,       1.180253154
      0.1260032094,       1.179993467
      0.1259611328,        1.17969439
       0.125915192,       1.179369967
       0.125867163,       1.179031732
      0.1258183539,       1.178688573
      0.1257697551,       1.178347079
      0.1257219901,       1.178011543
      0.1256754773,       1.177684899
      0.1256305518,       1.177369591
      0.1255874125,       1.177067341
      0.1255465012,       1.176780779
      0.1255077673,       1.176509163
      0.1254710509,       1.176251761
      0.1254363013,       1.176008351
      0.1254035069,       1.175778814
      0.1253725145,        1.17556232
       0.125343586,        1.17536031
      0.1253166992,       1.175172083
       0.125291494,       1.174995367
       0.125267803,       1.174829516
       0.125245596,       1.174673995
      0.1252247408,       1.174528055
      0.1252051733,       1.174391255
      0.1251869017,       1.174263616
       0.125169943,       1.174145131
      0.1251541845,        1.17403503
      0.1251395158,       1.173932598
       0.125125857,        1.17383725
      0.1251131255,       1.173748419
      0.1251012414,       1.173665568
      0.1250901344,       1.173588208
      0.1250797447,        1.17351591
      0.1250700202,       1.173448293
      0.1250609142,       1.173385016
      0.1250523844,       1.173325776
      0.1250443918,       1.173270294
      0.1250369015,       1.173218319
      0.1250298813,       1.173169622
      0.1250233011,       1.173123988
      0.1250171338,       1.173081227
      0.1250113541,       1.173041162
      0.1250059387,       1.173003628
      0.1250008658,       1.172968474
      0.1249961153,        1.17293556
      0.1249916684,       1.172904755
       0.124987507,       1.172875933
      0.1249836141,       1.172848975
      0.1249799737,        1.17282377
      0.1249765707,       1.172800213
      0.1249733907,       1.172778203
      0.1249704199,       1.172757647
      0.1249676457,       1.172738453
      0.1249650556,       1.172720536
      0.1249626381,       1.172703817
      0.1249603824,        1.17268822
      0.1249582782,       1.172673673
      0.1249563157,       1.172660108
      0.1249544859,       1.172647462
      0.1249527802,       1.172635676
      0.1249511904,       1.172624692
      0.1249497089,       1.172614459
      0.1249483286,       1.172604926
      0.1249470429,       1.172596048
      0.1249458458,       1.172587781
       0.124944731,       1.172580085
       0.124943693,        1.17257292
      0.1249427268,       1.172566251
      0.1249418275,       1.172560045
      0.1249409907,        1.17255427
      0.1249402121,       1.172548898
      0.1249394878,       1.172543901
      0.1249388141,       1.172539253
      0.1249381875,       1.172534932
       0.124937605,       1.172530914
      0.1249370634,       1.172527179
        0.12493656,       1.172523708
      0.1249360922,       1.172520483
      0.1249356575,       1.172517486
      0.1249352536,       1.172514702
      0.1249348785,       1.172512117
      0.1249345302,       1.172509716
      0.1249342067,       1.172507487
      0.1249339063,       1.172505419
      0.1249336275,       1.172503498
      0.1249333683,       1.172501713
      0.1249331276,       1.172500055
      0.1249329044,       1.172498519
      0.1249326978,       1.172497096
      0.1249325063,       1.172495777
      0.1249323289,       1.172494555
      0.1249321643,       1.172493422
      0.1249320117,       1.172492371
      0.1249318701,       1.172491396
      0.1249317389,       1.172490492
      0.1249316173,       1.172489655
      0.1249315046,        1.17248888
      0.1249314003,       1.172488161
      0.1249313037,       1.172487496
      0.1249312143,       1.172486881
      0.1249311315,       1.172486311
      0.1249310549,       1.172485784
      0.1249309841,       1.172485297
      0.1249309185,       1.172484846
      0.1249308579,       1.172484429
      0.1249308018,       1.172484043
      0.1249307499,       1.172483686
       0.124930702,       1.172483356
      0.1249306577,       1.172483051
      0.1249306167,       1.172482769
      0.1249305788,       1.172482509
      0.1249305438,       1.172482268
      0.1249305115,       1.172482046
      0.1249304816,       1.172481841
       0.124930454,       1.172481651
      0.1249304286,       1.172481476
       0.124930405,       1.172481314
      0.1249303833,       1.172481164
      0.1249303632,       1.172481026
      0.1249303447,       1.172480899
      0.1249303276,       1.172480781
      0.1249303118,       1.172480673
      0.1249302972,       1.172480573
      0.1249302838,        1.17248048
      0.1249302714,       1.172480395
      0.1249302599,       1.172480316
      0.1249302493,       1.172480244
      0.1249302396,       1.172480177
      0.1249302306,       1.172480115
      0.1249302223,       1.172480058
      0.1249302147,       1.172480006
      0.1249302076,       1.172479957
      0.1249302011,       1.172479912
      0.1249301951,       1.172479871
      0.1249301896,       1.172479833
      0.1249301845,       1.172479798
      0.1249301798,       1.172479766
      0.1249301755,       1.172479736
      0.1249301715,       1.172479709
      0.1249301678,       1.172479684
      0.1249301644,        1.17247966
      0.1249301613,       1.172479639
      0.1249301585,       1.172479619
      0.1249301558,       1.172479601
      0.1249301534,       1.172479584
      0.1249301511,       1.172479569
       0.124930149,       1.172479555
      0.1249301471,       1.172479541
      0.1249301454,       1.172479529
      0.1249301437,       1.172479518
      0.1249301423,       1.172479508
      0.1249301409,       1.172479499
      0.1249301396,        1.17247949
      0.1249301385,       1.172479482
      0.1249301374,       1.172479475
      0.1249301364,       1.172479468
      0.1249301355,       1.172479461
      0.1249301346,       1.172479456
      0.1249301339,        1.17247945
      0.1249301332,       1.172479445
      0.1249301325,       1.172479441
      0.1249301319,       1.172479437
      0.1249301313,       1.172479433
      0.1249301308,        1.17247943
