       "CD"       ,       "CL"       
      0.2895693762,       1.311627256
      0.2895429402,       1.311512202
      0.2895165509,       1.311397302
      0.2894894656,       1.311279721
      0.2894618662,       1.311160715
      0.2894343474,       1.311042416
      0.2894072398,       1.310925832
      0.2893805485,       1.310810881
      0.2893542177,       1.310697363
      0.2893283077,       1.310585672
      0.2893028789,        1.31047615
      0.2892780583,       1.310369413
      0.2892539103,       1.310265886
      0.2892306165,       1.310166107
      0.2892083144,       1.310070449
       0.289186778,        1.30997797
      0.2891658238,       1.309887938
      0.2891451981,       1.309799256
      0.2891246898,       1.309710933
      0.2891040806,       1.309621986
      0.2890831467,       1.309531355
      0.2890616574,       1.309438057
      0.2890393873,       1.309341156
      0.2890161746,       1.309239963
      0.2889918609,       1.309133845
      0.2889663109,       1.309022231
      0.2889393827,         1.3089046
      0.2889108257,       1.308779931
      0.2888804409,       1.308647382
      0.2888479362,       1.308505735
      0.2888130324,       1.308353836
      0.2887753842,       1.308190209
      0.2887346866,        1.30801351
      0.2886907177,       1.307822818
      0.2886430672,       1.307616258
      0.2885914901,       1.307392893
      0.2885357848,       1.307151821
      0.2884758555,       1.306892684
      0.2884116346,       1.306615164
      0.2883430251,       1.306318819
      0.2882699467,       1.306003402
      0.2881935861,       1.305674068
        0.28811266,       1.305324886
      0.2880265488,       1.304953526
