       "CD"       ,       "CL"       
      0.2766830035,       1.345538676
      0.2766808149,       1.345528721
      0.2766787436,       1.345519295
      0.2766767822,       1.345510367
       0.276674924,       1.345501906
      0.2766731632,       1.345493888
      0.2766714941,       1.345486286
      0.2766699119,       1.345479079
      0.2766684123,       1.345472248
      0.2766669914,       1.345465774
      0.2766656454,       1.345459641
      0.2766643704,       1.345453831
       0.276663163,       1.345448327
      0.2766620196,       1.345443115
      0.2766609373,        1.34543818
      0.2766599137,       1.345433512
       0.276658945,       1.345429093
      0.2766580278,       1.345424908
      0.2766571595,       1.345420946
      0.2766563373,       1.345417193
      0.2766555589,        1.34541364
      0.2766548222,       1.345410276
      0.2766541251,       1.345407092
      0.2766534655,        1.34540408
      0.2766528415,       1.345401228
      0.2766522511,        1.34539853
      0.2766516925,       1.345395977
      0.2766511639,       1.345393561
      0.2766506637,       1.345391274
      0.2766501904,       1.345389109
      0.2766497425,       1.345387061
      0.2766493186,       1.345385122
      0.2766489175,       1.345383287
       0.276648538,        1.34538155
      0.2766481789,       1.345379907
      0.2766478392,       1.345378352
      0.2766475177,       1.345376881
      0.2766472137,       1.345375489
       0.276646926,       1.345374171
      0.2766466538,       1.345372925
      0.2766463963,       1.345371746
      0.2766461528,        1.34537063
      0.2766459224,       1.345369575
      0.2766457044,       1.345368576
      0.2766454983,       1.345367632
      0.2766453032,       1.345366738
      0.2766451188,       1.345365893
      0.2766449443,       1.345365093
      0.2766447793,       1.345364337
      0.2766446233,       1.345363621
      0.2766444756,       1.345362945
       0.276644336,       1.345362304
       0.276644204,       1.345361699
       0.276644079,       1.345361126
      0.2766439609,       1.345360584
      0.2766438492,       1.345360071
      0.2766437435,       1.345359587
      0.2766436435,       1.345359128
       0.276643549,       1.345358694
      0.2766434713,       1.345358336
      0.2766434001,       1.345358003
      0.2766433268,       1.345357659
      0.2766432513,       1.345357307
      0.2766431747,       1.345356953
      0.2766430995,       1.345356609
      0.2766430283,       1.345356286
      0.2766429628,        1.34535599
      0.2766429034,        1.34535572
      0.2766428492,       1.345355473
       0.276642799,       1.345355243
      0.2766427516,       1.345355025
       0.276642706,       1.345354815
      0.2766426621,       1.345354613
      0.2766426196,       1.345354418
       0.276642579,       1.345354232
      0.2766425404,       1.345354055
      0.2766425041,       1.345353889
        0.27664247,       1.345353733
      0.2766424381,       1.345353588
      0.2766424082,       1.345353451
      0.2766423801,       1.345353322
      0.2766423535,         1.3453532
      0.2766423284,       1.345353085
      0.2766423046,       1.345352976
      0.2766422822,       1.345352873
       0.276642261,       1.345352776
       0.276642241,       1.345352685
      0.2766422222,       1.345352598
      0.2766422046,       1.345352517
      0.2766421879,       1.345352441
      0.2766421722,       1.345352369
      0.2766421574,       1.345352301
      0.2766421434,       1.345352237
      0.2766421302,       1.345352176
      0.2766421177,       1.345352119
      0.2766421059,       1.345352065
      0.2766420947,       1.345352013
      0.2766420842,       1.345351965
      0.2766420742,       1.345351919
      0.2766420648,       1.345351876
      0.2766420558,       1.345351835
      0.2766420474,       1.345351796
      0.2766420394,        1.34535176
      0.2766420319,       1.345351725
      0.2766420247,       1.345351692
       0.276642018,       1.345351661
      0.2766420116,       1.345351632
      0.2766420055,       1.345351604
      0.2766419998,       1.345351578
      0.2766419944,       1.345351553
      0.2766419893,        1.34535153
      0.2766419844,       1.345351508
      0.2766419799,       1.345351487
      0.2766419755,       1.345351467
      0.2766419714,       1.345351448
      0.2766419676,        1.34535143
      0.2766419639,       1.345351413
      0.2766419605,       1.345351398
      0.2766419572,       1.345351383
      0.2766419541,       1.345351368
      0.2766419512,       1.345351355
      0.2766419484,       1.345351342
      0.2766419458,        1.34535133
      0.2766419433,       1.345351319
       0.276641941,       1.345351308
      0.2766419388,       1.345351298
      0.2766419367,       1.345351289
      0.2766419347,        1.34535128
      0.2766419329,       1.345351271
      0.2766419311,       1.345351263
      0.2766419295,       1.345351256
      0.2766419279,       1.345351248
      0.2766419264,       1.345351242
       0.276641925,       1.345351235
      0.2766419237,       1.345351229
      0.2766419224,       1.345351223
      0.2766419212,       1.345351218
      0.2766419201,       1.345351213
       0.276641919,       1.345351208
       0.276641918,       1.345351203
      0.2766419171,       1.345351199
      0.2766419162,       1.345351195
      0.2766419154,       1.345351191
      0.2766419146,       1.345351187
