       "CD"       ,       "CL"       
      0.2342656383,       1.346908965
      0.2342656352,       1.346908949
      0.2342656324,       1.346908935
      0.2342656297,       1.346908921
      0.2342656272,       1.346908909
       0.234265625,       1.346908897
      0.2342656228,       1.346908886
      0.2342656209,       1.346908876
       0.234265619,       1.346908867
      0.2342656173,       1.346908858
      0.2342656157,        1.34690885
      0.2342656143,       1.346908843
      0.2342656129,       1.346908836
      0.2342656116,       1.346908829
      0.2342656105,       1.346908823
      0.2342656094,       1.346908818
      0.2342656084,       1.346908813
      0.2342656074,       1.346908808
      0.2342656066,       1.346908804
      0.2342656057,         1.3469088
