"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   
          0,           0,          77,        -4.8145941,      -2.536124619,      -2.966989299,      0.7145771689
          0,           0,          78,      -4.839392791,      -2.571356587,      -2.992291151,      0.6896453915
          0,           0,          79,      -4.863679596,      -2.605826314,      -3.017011134,      0.6652381162
          0,           0,          80,      -4.887658211,      -2.639586852,      -3.041439848,      0.6411557216
          0,           0,          81,      -4.911509966,      -2.672714721,      -3.065827279,      0.6172179908
          0,           0,          82,      -4.935373422,      -2.705290754,      -3.090353591,      0.5932852101
          0,           0,          83,      -4.959342742,      -2.737386245,      -3.115126345,      0.5692609078
          0,           0,          84,      -4.983479614,      -2.769058178,      -3.140196047,      0.5450809843
          0,           0,          85,      -5.007830078,      -2.800353196,      -3.165579395,      0.5206975674
          0,           0,          86,      -5.032437921,      -2.831316352,      -3.191280542,      0.4960658069
          0,           0,          87,      -5.057349487,      -2.861999164,       -3.21730368,      0.4711388148
          0,           0,          88,      -5.082609206,      -2.892462583,      -3.243654541,      0.4458716661
          0,           0,          89,      -5.108249011,        -2.9227731,      -3.270333241,       0.420231504
          0,           0,          90,      -5.134277019,      -2.952993172,      -3.297323935,        0.39420861
          0,           0,          91,      -5.160670741,      -2.983169821,      -3.324587714,      0.3678232462
          0,           0,          92,      -5.187378131,       -3.01332586,      -3.352063234,      0.3411249417
          0,           0,          93,      -5.214326882,      -3.043457318,      -3.379675864,      0.3141837059
          0,           0,          94,      -5.241439513,      -3.073538329,      -3.407352822,       0.287075444
          0,           0,          95,       -5.26864992,      -3.103532187,      -3.435039508,      0.2598657358
          0,           0,          96,      -5.295916654,      -3.133405174,      -3.462711908,      0.2325966103
          0,           0,          97,      -5.323229308,      -3.163138933,      -3.490381141,      0.2052799161
          0,           0,          98,       -5.35060662,       -3.19273777,      -3.518088841,      0.1778987543
          0,           0,          99,      -5.378087452,      -3.222229023,      -3.545894825,      0.1504159823
          0,           0,         100,      -5.405717708,      -3.251656862,      -3.573860748,      0.1227868593
          0,           0,         101,      -5.433537071,      -3.281071868,      -3.602034453,     0.09497207248
          0,           0,         102,      -5.461568962,      -3.310519699,      -3.630439007,     0.06694776661
          0,           0,         103,       -5.48981581,      -3.340032051,      -3.659068804,     0.03871047502
          0,           0,         104,      -5.518259998,       -3.36962203,      -3.687892828,     0.01027648172
          0,           0,         105,      -5.546869405,      -3.399284573,      -3.716863496,    -0.01832337484
          0,           0,         106,      -5.575605468,      -3.429001074,      -3.745928171,    -0.04705148602
          0,           0,         107,      -5.604431426,      -3.458746448,      -3.775040309,    -0.07587155646
          0,           0,         108,      -5.633318734,      -3.488496469,      -3.804167582,     -0.1047550027
          0,           0,         109,      -5.662250427,      -3.518233531,      -3.833295507,     -0.1336844196
          0,           0,         110,      -5.691221152,      -3.547949659,      -3.862426311,     -0.1626538021
          0,           0,         111,      -5.720234495,      -3.577646509,      -3.891574151,     -0.1916660692
          0,           0,         112,      -5.749298758,      -3.607332905,      -3.920758386,     -0.2207290097
          0,           0,         113,      -5.778422557,      -3.637020988,       -3.94999698,     -0.2498509702
          0,           0,         114,       -5.80761138,      -3.666722296,       -3.97930163,     -0.2790374253
          0,           0,         115,      -5.836865798,      -3.696444743,       -4.00867547,     -0.3082891336
          0,           0,         116,      -5.866181479,       -3.72619121,      -4.038113517,     -0.3376020456
          0,           0,         117,      -5.895550631,      -3.755959752,      -4.067605104,     -0.3669686486
          0,           0,         118,      -5.924964233,      -3.785745149,      -4.097137461,      -0.396380108
          0,           0,         119,      -5.954414285,      -3.815541071,      -4.126699182,     -0.4258284766
          0,           0,         120,      -5.983895456,      -3.845342216,      -4.156282721,     -0.4553083442
          0,           0,         121,      -6.013405762,      -3.875145818,      -4.185885485,     -0.4848175561
          0,           0,         122,      -6.042946241,      -3.904952237,       -4.21550938,     -0.5143569457
          0,           0,         123,      -6.072519872,       -3.93476455,      -4.245159212,     -0.5439293158
          0,           0,         124,      -6.102130156,      -3.964587505,      -4.274840685,     -0.5735380588
          0,           0,         125,      -6.131779809,      -3.994426148,      -4.304558491,     -0.6031858707
          0,           0,         126,      -6.161469918,      -4.024284599,       -4.33431509,     -0.6328738955
          0,           0,         127,      -6.191199726,      -4.054165283,      -4.364110339,     -0.6626014799
          0,           0,         128,         -6.220967,      -4.084068755,      -4.393941972,     -0.6923665043
          0,           0,         129,      -6.250768788,      -4.113994094,      -4.423806603,     -0.7221661041
          0,           0,         130,      -6.280602271,       -4.14393964,      -4.453700919,     -0.7519975034
          0,           0,         131,      -6.310465454,      -4.173903813,      -4.483622529,     -0.7818586985
          0,           0,         132,      -6.340357507,      -4.203885781,      -4.513570576,     -0.8117488122
          0,           0,         133,      -6.370278718,      -4.233885732,      -4.543545604,     -0.8416680675
          0,           0,         134,       -6.40023012,      -4.263904867,      -4.573549148,     -0.8716174388
          0,           0,         135,       -6.43021297,      -4.293944985,       -4.60358295,     -0.9015981469
          0,           0,         136,      -6.460228237,      -4.324008017,      -4.633648469,     -0.9316111565
          0,           0,         137,      -6.490276272,      -4.354095513,      -4.663746225,     -0.9616568435
          0,           0,         138,      -6.520356707,      -4.384208366,      -4.693875836,     -0.9917348786
          0,           0,         139,      -6.550468573,      -4.414346712,      -4.724036138,      -1.021844341
          0,           0,         140,      -6.580610582,      -4.444510082,       -4.75422545,      -1.051983977
          0,           0,         141,      -6.610781417,      -4.474697658,      -4.784442065,       -1.08215249
          0,           0,         142,      -6.640979968,      -4.504908629,      -4.814684646,      -1.112348773
          0,           0,         143,      -6.671205437,      -4.535142341,      -4.844952213,      -1.142572017
          0,           0,         144,      -6.701457293,      -4.565398437,       -4.87524414,      -1.172821674
          0,           0,         145,      -6.731735106,      -4.595676828,       -4.90556014,      -1.203097308
          0,           0,         146,      -6.762038388,      -4.625977489,       -4.93589978,      -1.233398428
          0,           0,         147,      -6.792366416,      -4.656300314,      -4.966262491,      -1.263724323
          0,           0,         148,       -6.82271818,      -4.686644944,      -4.996647363,      -1.294074002
          0,           0,         149,      -6.853092406,      -4.717010659,      -5.027053052,      -1.324446215
          0,           0,         150,      -6.883487678,      -4.747396507,      -5.057478309,      -1.354839561
          0,           0,         151,      -6.913902576,      -4.777801357,      -5.087921534,      -1.385252633
          0,           0,         152,      -6.944335841,      -4.808223987,      -5.118381636,      -1.415684173
          0,           0,         153,      -6.974786445,      -4.838663395,      -5.148857639,      -1.446133142
          0,           0,         154,      -7.005253617,      -4.869118725,      -5.179348805,      -1.476598757
          0,           0,         155,      -7.035736773,      -4.899589336,      -5.209854567,      -1.507080415
          0,           0,         156,      -7.066235378,      -4.930074816,      -5.240374677,      -1.537577577
          0,           0,         157,      -7.096748856,      -4.960574759,      -5.270908504,      -1.568089661
          0,           0,         158,      -7.127276467,      -4.991088658,      -5.301455298,      -1.598615936
          0,           0,         159,      -7.157817267,      -5.021615922,      -5.332014164,      -1.629155468
          0,           0,         160,      -7.188370115,      -5.052155725,      -5.362583793,      -1.659707127
          0,           0,         161,      -7.218933748,       -5.08270708,      -5.393162933,      -1.690269668
          0,           0,         162,      -7.249506919,       -5.11326869,      -5.423750043,      -1.720841845
          0,           0,         163,      -7.280088425,      -5.143839626,        -5.4543443,      -1.751422466
          0,           0,         164,      -7.310677296,      -5.174418572,      -5.484944301,      -1.782010541
          0,           0,         165,      -7.341272731,      -5.205004852,      -5.515549841,      -1.812605268
          0,           0,         166,      -7.371874162,      -5.235597591,      -5.546160114,      -1.843206061
          0,           0,         167,      -7.402481157,      -5.266196259,      -5.576775166,      -1.873812469
          0,           0,         168,      -7.433093362,      -5.296800443,      -5.607394432,      -1.904424138
          0,           0,         169,      -7.463710452,      -5.327409843,      -5.638018045,      -1.935040727
          0,           0,         170,      -7.494332026,      -5.358024108,       -5.66864567,       -1.96566184
