"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   
          0,           0,          99,      -7.581838231,      -4.291660484,      -5.218911015,      -1.567683774
          0,           0,         100,      -7.631745629,      -4.335928314,      -5.261905832,       -1.61101344
          0,           0,         101,      -7.681386308,      -4.380252886,      -5.304939207,      -1.654410769
          0,           0,         102,      -7.730764671,      -4.424639934,      -5.348026485,      -1.697884272
          0,           0,         103,      -7.779886951,       -4.46909499,      -5.391179764,      -1.741441898
          0,           0,         104,      -7.828760143,      -4.513623365,      -5.434407936,       -1.78509093
          0,           0,         105,      -7.877391546,      -4.558230134,      -5.477717388,      -1.828837929
          0,           0,         106,      -7.925789405,      -4.602920252,       -5.52111263,      -1.872688908
          0,           0,         107,       -7.97396329,      -4.647698553,      -5.564597392,      -1.916649447
          0,           0,         108,      -8.021925027,      -4.692569833,      -5.608175178,      -1.960724932
